Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:05:47:888452216,00:05:47:888614005,161789
00:05:47:888614157,00:05:47:888758219,144062
00:05:47:888758388,00:05:47:888905369,146981
00:05:47:888905650,00:05:47:889065365,159715
00:05:47:889065907,00:05:47:889235404,169497
00:05:47:889235807,00:05:47:889401120,165313
00:05:47:889401305,00:05:47:889560642,159337
00:05:47:889560972,00:05:47:889726720,165748
00:05:47:889726942,00:05:47:889881332,154390
00:05:47:889881532,00:05:47:890037278,155746
00:05:47:890037447,00:05:47:890193702,156255
00:05:47:890193873,00:05:47:890351421,157548
00:05:47:890351613,00:05:47:890505529,153916
00:05:47:890505656,00:05:47:890681390,175734
00:05:47:890681575,00:05:47:890830894,149319
00:05:47:890831136,00:05:47:890986054,154918
00:05:47:890986252,00:05:47:891141428,155176
00:05:47:891141595,00:05:47:891296901,155306
00:05:47:891297080,00:05:47:891451396,154316
00:05:47:891451612,00:05:47:891593749,142137
00:05:47:891593908,00:05:47:891738161,144253
00:05:47:891738337,00:05:47:891892278,153941
00:05:47:891892451,00:05:47:892035574,143123
00:05:47:892035725,00:05:47:892178492,142767
00:05:47:892178768,00:05:47:892321735,142967
00:05:47:892321887,00:05:47:892465215,143328
00:05:47:892465369,00:05:47:892610237,144868
00:05:47:892610386,00:05:47:892767764,157378
00:05:47:892767896,00:05:47:892924563,156667
00:05:47:892924785,00:05:47:893111077,186292
00:05:47:893111493,00:05:47:893274953,163460
00:05:47:893275163,00:05:47:893434206,159043
00:05:47:893434551,00:05:47:893600195,165644
00:05:47:893600516,00:05:47:893793413,192897
00:05:47:893793840,00:05:47:893992608,198768
00:05:47:893993073,00:05:47:894157592,164519
00:05:47:894157875,00:05:47:894312072,154197
00:05:47:894312265,00:05:47:894468865,156600
00:05:47:894469054,00:05:47:894628732,159678
00:05:47:894629001,00:05:47:894819943,190942
00:05:47:894820362,00:05:47:894971931,151569
00:05:47:894972159,00:05:47:895114110,141951
00:05:47:895114286,00:05:47:895273948,159662
00:05:47:895274363,00:05:47:895435714,161351
00:05:47:895435951,00:05:47:895586962,151011
00:05:47:895587192,00:05:47:895726760,139568
00:05:47:895726985,00:05:47:895869968,142983
00:05:47:895870182,00:05:47:896015692,145510
00:05:47:896015903,00:05:47:896158539,142636
00:05:47:896158677,00:05:47:896314954,156277
00:05:47:896315153,00:05:47:896470720,155567
00:05:47:896470923,00:05:47:896690408,219485
00:05:47:896690706,00:05:47:896849547,158841
00:05:47:896849788,00:05:47:897003446,153658
00:05:47:897003579,00:05:47:897160351,156772
00:05:47:897160558,00:05:47:897318899,158341
00:05:47:897319180,00:05:47:897471532,152352
00:05:47:897471763,00:05:47:897641129,169366
00:05:47:897641343,00:05:47:897796652,155309
00:05:47:897796845,00:05:47:897952322,155477
00:05:47:897952512,00:05:47:898095091,142579
00:05:47:898095288,00:05:47:898238767,143479
00:05:47:898238954,00:05:47:898395233,156279
00:05:47:898395437,00:05:47:898550267,154830
00:05:47:898550468,00:05:47:898693264,142796
00:05:47:898693466,00:05:47:898849620,156154
00:05:47:898849832,00:05:47:899005209,155377
00:05:47:899005407,00:05:47:899161036,155629
00:05:47:899161218,00:05:47:899303985,142767
00:05:47:899304166,00:05:47:899447108,142942
00:05:47:899447296,00:05:47:899603370,156074
00:05:47:899603557,00:05:47:899759281,155724
00:05:47:899759478,00:05:47:899915024,155546
00:05:47:899915212,00:05:47:900057179,141967
00:05:47:900057370,00:05:47:900201359,143989
00:05:47:900201547,00:05:47:900356884,155337
00:05:47:900357071,00:05:47:900500001,142930
00:05:47:900500190,00:05:47:900643566,143376
00:05:47:900643770,00:05:47:900799185,155415
00:05:47:900799369,00:05:47:900955028,155659
00:05:47:900955212,00:05:47:901098029,142817
00:05:47:901098201,00:05:47:901253814,155613
00:05:47:901254008,00:05:47:901410346,156338
00:05:47:901410556,00:05:47:901565980,155424
00:05:47:901566170,00:05:47:901710114,143944
00:05:47:901710338,00:05:47:901866146,155808
00:05:47:901866366,00:05:47:902021897,155531
00:05:47:902022084,00:05:47:902177502,155418
00:05:47:902177687,00:05:47:902333525,155838
00:05:47:902333709,00:05:47:902489131,155422
00:05:47:902489330,00:05:47:902640534,151204
00:05:47:902640793,00:05:47:902787093,146300
00:05:47:902787319,00:05:47:902928783,141464
00:05:47:902928936,00:05:47:903071041,142105
00:05:47:903071201,00:05:47:903214170,142969
00:05:47:903214369,00:05:47:903356491,142122
00:05:47:903356653,00:05:47:903499813,143160
00:05:47:903499957,00:05:47:903643064,143107
00:05:47:903643262,00:05:47:903785481,142219
00:05:47:903785622,00:05:47:903937184,151562
00:05:47:903937456,00:05:47:904092217,154761
00:05:47:904092540,00:05:47:904246542,154002
00:05:47:904246741,00:05:47:904400931,154190
00:05:47:904401120,00:05:47:904556996,155876
00:05:47:904557152,00:05:47:904713319,156167
00:05:47:904713553,00:05:47:904868415,154862
00:05:47:904868613,00:05:47:905011301,142688
00:05:47:905011490,00:05:47:905167218,155728
00:05:47:905167400,00:05:47:905322995,155595
00:05:47:905323196,00:05:47:905465903,142707
00:05:47:905466082,00:05:47:905608964,142882
00:05:47:905609151,00:05:47:905766075,156924
00:05:47:905766273,00:05:47:905920470,154197
00:05:47:905920614,00:05:47:906063948,143334
00:05:47:906064095,00:05:47:906207386,143291
00:05:47:906207534,00:05:47:906363322,155788
00:05:47:906363473,00:05:47:906518877,155404
00:05:47:906519060,00:05:47:906662210,143150
00:05:47:906662411,00:05:47:906818191,155780
00:05:47:906818388,00:05:47:906972975,154587
00:05:47:906973155,00:05:47:907116817,143662
00:05:47:907117020,00:05:47:907259713,142693
00:05:47:907259907,00:05:47:907416670,156763
00:05:47:907416870,00:05:47:907571897,155027
00:05:47:907572108,00:05:47:907728165,156057
00:05:47:907728372,00:05:47:907871358,142986
00:05:47:907871594,00:05:47:908027328,155734
00:05:47:908027509,00:05:47:908182810,155301
00:05:47:908182989,00:05:47:908325777,142788
00:05:47:908325966,00:05:47:908469113,143147
00:05:47:908469310,00:05:47:908630039,160729
00:05:47:908630259,00:05:47:908781518,151259
00:05:47:908781739,00:05:47:908936614,154875
00:05:47:908936758,00:05:47:909079897,143139
00:05:47:909080025,00:05:47:909221133,141108
00:05:47:909221275,00:05:47:909362320,141045
00:05:47:909362460,00:05:47:909511075,148615
00:05:47:909511203,00:05:47:909666250,155047
00:05:47:909666479,00:05:47:909839441,172962
00:05:47:909839627,00:05:47:909986943,147316
00:05:47:909987125,00:05:47:910129418,142293
00:05:47:910129604,00:05:47:910272532,142928
00:05:47:910272722,00:05:47:910415771,143049
00:05:47:910415963,00:05:47:910566447,150484
00:05:47:910566774,00:05:47:910724515,157741
00:05:47:910724869,00:05:47:910892936,168067
00:05:47:910893354,00:05:47:911058744,165390
00:05:47:911059019,00:05:47:911212277,153258
00:05:47:911212479,00:05:47:911354644,142165
00:05:47:911354800,00:05:47:911497862,143062
00:05:47:911498054,00:05:47:911654426,156372
00:05:47:911654632,00:05:47:911810099,155467
00:05:47:911810291,00:05:47:911964549,154258
00:05:47:911964747,00:05:47:912113524,148777
00:05:47:912113927,00:05:47:912280061,166134
00:05:47:912280194,00:05:47:912436127,155933
00:05:47:912436232,00:05:47:912591588,155356
00:05:47:912591759,00:05:47:912748121,156362
00:05:47:912748265,00:05:47:912904102,155837
00:05:47:912904271,00:05:47:913059525,155254
00:05:47:913059681,00:05:47:913215706,156025
00:05:47:913215868,00:05:47:913371371,155503
00:05:47:913371521,00:05:47:913527934,156413
00:05:47:913528123,00:05:47:913683993,155870
00:05:47:913684112,00:05:47:913838697,154585
00:05:47:913838823,00:05:47:913994097,155274
00:05:47:913994311,00:05:47:914148647,154336
00:05:47:914148810,00:05:47:914290774,141964
00:05:47:914290923,00:05:47:914434114,143191
00:05:47:914434277,00:05:47:914576623,142346
00:05:47:914576774,00:05:47:914720716,143942
00:05:47:914720876,00:05:47:914863021,142145
00:05:47:914863148,00:05:47:915007012,143864
00:05:47:915007119,00:05:47:915149801,142682
00:05:47:915150002,00:05:47:915295031,145029
00:05:47:915295175,00:05:47:915452383,157208
00:05:47:915452536,00:05:47:915640020,187484
00:05:47:915640437,00:05:47:915843974,203537
00:05:47:915844418,00:05:47:916026833,182415
00:05:47:916027272,00:05:47:916212589,185317
00:05:47:916213020,00:05:47:916369979,156959
00:05:47:916370207,00:05:47:916512346,142139
00:05:47:916512510,00:05:47:916724436,211926
00:05:47:916724875,00:05:47:916918230,193355
00:05:47:916918666,00:05:47:917104117,185451
00:05:47:917104552,00:05:47:917288222,183670
00:05:47:917288661,00:05:47:917465374,176713
00:05:47:917465811,00:05:47:917654099,188288
00:05:47:917654558,00:05:47:917815726,161168
00:05:47:917815933,00:05:47:917971281,155348
00:05:47:917971450,00:05:47:918119637,148187
00:05:47:918119796,00:05:47:918269975,150179
00:05:47:918270132,00:05:47:918412975,142843
00:05:47:918413130,00:05:47:918557174,144044
00:05:47:918557338,00:05:47:918738166,180828
00:05:47:918738595,00:05:47:918926757,188162
00:05:47:918927181,00:05:47:919118590,191409
00:05:47:919119025,00:05:47:919276313,157288
00:05:47:919276758,00:05:47:919428493,151735
00:05:47:919428704,00:05:47:919583212,154508
00:05:47:919583382,00:05:47:919756776,173394
00:05:47:919757207,00:05:47:919940128,182921
00:05:47:919940571,00:05:47:920132974,192403
00:05:47:920133405,00:05:47:920323201,189796
00:05:47:920323620,00:05:47:920511839,188219
00:05:47:920512273,00:05:47:920710712,198439
00:05:47:920711147,00:05:47:920870746,159599
00:05:47:920870978,00:05:47:921026026,155048
00:05:47:921026195,00:05:47:921168966,142771
00:05:47:921169123,00:05:47:921312024,142901
00:05:47:921312183,00:05:47:921455227,143044
00:05:47:921455384,00:05:47:921597960,142576
00:05:47:921598125,00:05:47:921741522,143397
00:05:47:921741698,00:05:47:921897166,155468
00:05:47:921897337,00:05:47:922040288,142951
00:05:47:922040444,00:05:47:922182710,142266
00:05:47:922182876,00:05:47:922325804,142928
00:05:47:922325959,00:05:47:922468886,142927
00:05:47:922469051,00:05:47:922612151,143100
00:05:47:922612306,00:05:47:922756224,143918
00:05:47:922756460,00:05:47:922911328,154868
00:05:47:922911519,00:05:47:923067316,155797
00:05:47:923067488,00:05:47:923208220,140732
00:05:47:923208398,00:05:47:923353499,145101
00:05:47:923353683,00:05:47:923493345,139662
00:05:47:923493518,00:05:47:923669679,176161
00:05:47:923669813,00:05:47:923822411,152598
00:05:47:923822564,00:05:47:923974673,152109
00:05:47:923974829,00:05:47:924115762,140933
00:05:47:924115882,00:05:47:924260080,144198
00:05:47:924260240,00:05:47:924423274,163034
00:05:47:924423440,00:05:47:924575285,151845
00:05:47:924575451,00:05:47:924719082,143631
00:05:47:924719254,00:05:47:924861414,142160
00:05:47:924861575,00:05:47:925004851,143276
00:05:47:925005031,00:05:47:925161404,156373
00:05:47:925161662,00:05:47:925317749,156087
00:05:47:925317932,00:05:47:925472750,154818
00:05:47:925472915,00:05:47:925617760,144845
00:05:47:925617916,00:05:47:925772082,154166
00:05:47:925772276,00:05:47:925930164,157888
00:05:47:925930339,00:05:47:926083473,153134
00:05:47:926083638,00:05:47:926226736,143098
00:05:47:926226899,00:05:47:926382091,155192
00:05:47:926382264,00:05:47:926525182,142918
00:05:47:926525354,00:05:47:926668048,142694
00:05:47:926668205,00:05:47:926824062,155857
00:05:47:926824216,00:05:47:926966977,142761
00:05:47:926967143,00:05:47:927110269,143126
00:05:47:927110435,00:05:47:927253120,142685
00:05:47:927253294,00:05:47:927396479,143185
00:05:47:927396644,00:05:47:927552085,155441
00:05:47:927552250,00:05:47:927696526,144276
00:05:47:927696696,00:05:47:927850770,154074
00:05:47:927850926,00:05:47:927994400,143474
00:05:47:927994557,00:05:47:928150100,155543
00:05:47:928150269,00:05:47:928292713,142444
00:05:47:928292869,00:05:47:928435749,142880
00:05:47:928435907,00:05:47:928578949,143042
00:05:47:928579111,00:05:47:928722130,143019
00:05:47:928722287,00:05:47:928864863,142576
00:05:47:928865044,00:05:47:929007748,142704
00:05:47:929007905,00:05:47:929151154,143249
00:05:47:929151310,00:05:47:929293660,142350
00:05:47:929293812,00:05:47:929436512,142700
00:05:47:929436668,00:05:47:929579689,143021
00:05:47:929579843,00:05:47:929723823,143980
00:05:47:929724039,00:05:47:929879075,155036
00:05:47:929879253,00:05:47:930021959,142706
00:05:47:930022129,00:05:47:930165284,143155
00:05:47:930165448,00:05:47:930305288,139840
00:05:47:930305399,00:05:47:930447160,141761
00:05:47:930447313,00:05:47:930591534,144221
00:05:47:930591689,00:05:47:930734583,142894
00:05:47:930734759,00:05:47:930883373,148614
00:05:47:930883555,00:05:47:931035996,152441
00:05:47:931036161,00:05:47:931175904,139743
00:05:47:931176068,00:05:47:931319151,143083
00:05:47:931319318,00:05:47:931465692,146374
00:05:47:931465865,00:05:47:931607989,142124
00:05:47:931608192,00:05:47:931749593,141401
00:05:47:931749755,00:05:47:931893665,143910
00:05:47:931893832,00:05:47:932037648,143816
00:05:47:932037831,00:05:47:932179921,142090
00:05:47:932180085,00:05:47:932323516,143431
00:05:47:932323679,00:05:47:932478984,155305
00:05:47:932479148,00:05:47:932621859,142711
00:05:47:932622021,00:05:47:932778796,156775
00:05:47:932778988,00:05:47:932933549,154561
00:05:47:932933719,00:05:47:933076666,142947
00:05:47:933076822,00:05:47:933219696,142874
00:05:47:933219853,00:05:47:933362961,143108
00:05:47:933363127,00:05:47:933518617,155490
00:05:47:933518782,00:05:47:933662296,143514
00:05:47:933662443,00:05:47:933818423,155980
00:05:47:933818537,00:05:47:933963933,145396
00:05:47:933964189,00:05:47:934119688,155499
00:05:47:934119921,00:05:47:934273153,153232
00:05:47:934273342,00:05:47:934416627,143285
00:05:47:934416792,00:05:47:934571822,155030
00:05:47:934571989,00:05:47:934715032,143043
00:05:47:934715217,00:05:47:934870577,155360
00:05:47:934870747,00:05:47:935013882,143135
00:05:47:935014049,00:05:47:935159262,145213
00:05:47:935159487,00:05:47:935312804,153317
00:05:47:935312987,00:05:47:935456236,143249
00:05:47:935456407,00:05:47:935598801,142394
00:05:47:935598979,00:05:47:935742403,143424
00:05:47:935742589,00:05:47:935897375,154786
00:05:47:935897542,00:05:47:936040477,142935
00:05:47:936040650,00:05:47:936183904,143254
00:05:47:936184070,00:05:47:936326462,142392
00:05:47:936326622,00:05:47:936469601,142979
00:05:47:936469758,00:05:47:936612382,142624
00:05:47:936612548,00:05:47:936756597,144049
00:05:47:936756789,00:05:47:936911912,155123
00:05:47:936912078,00:05:47:937054766,142688
00:05:47:937054931,00:05:47:937197650,142719
00:05:47:937197815,00:05:47:937341031,143216
00:05:47:937341196,00:05:47:937486938,145742
00:05:47:937487119,00:05:47:937655066,167947
00:05:47:937655220,00:05:47:937810644,155424
00:05:47:937810796,00:05:47:937984492,173696
00:05:47:937984666,00:05:47:938129262,144596
00:05:47:938129520,00:05:47:938276923,147403
00:05:47:938277157,00:05:47:938416501,139344
00:05:47:938416790,00:05:47:938560188,143398
00:05:47:938560411,00:05:47:938703450,143039
00:05:47:938703617,00:05:47:938845237,141620
00:05:47:938845406,00:05:47:938988132,142726
00:05:47:938988284,00:05:47:939134243,145959
00:05:47:939134406,00:05:47:939276476,142070
00:05:47:939276688,00:05:47:939420697,144009
00:05:47:939420851,00:05:47:939563792,142941
00:05:47:939563940,00:05:47:939710530,146590
00:05:47:939710710,00:05:47:939864517,153807
00:05:47:939864787,00:05:47:940020300,155513
00:05:47:940020522,00:05:47:940174773,154251
00:05:47:940175001,00:05:47:940320178,145177
00:05:47:940320399,00:05:47:940481975,161576
00:05:47:940482171,00:05:47:940645463,163292
00:05:47:940645795,00:05:47:940800563,154768
00:05:47:940800728,00:05:47:940957261,156533
00:05:47:940957419,00:05:47:941112920,155501
00:05:47:941113181,00:05:47:941268785,155604
00:05:47:941269005,00:05:47:941425638,156633
00:05:47:941426003,00:05:47:941581610,155607
00:05:47:941581837,00:05:47:941738005,156168
00:05:47:941738299,00:05:47:941890577,152278
00:05:47:941890797,00:05:47:942034638,143841
00:05:47:942034791,00:05:47:942190022,155231
00:05:47:942190181,00:05:47:942346632,156451
00:05:47:942346782,00:05:47:942499952,153170
00:05:47:942500106,00:05:47:942645517,145411
00:05:47:942645720,00:05:47:942801877,156157
00:05:47:942802076,00:05:47:942943956,141880
00:05:47:942944142,00:05:47:943099907,155765
00:05:47:943100082,00:05:47:943243176,143094
00:05:47:943243513,00:05:47:943399446,155933
00:05:47:943399629,00:05:47:943556506,156877
00:05:47:943556743,00:05:47:943715737,158994
00:05:47:943715910,00:05:47:943867450,151540
00:05:47:943867626,00:05:47:944023437,155811
00:05:47:944023657,00:05:47:944179015,155358
00:05:47:944179228,00:05:47:944334812,155584
00:05:47:944335015,00:05:47:944491222,156207
00:05:47:944491650,00:05:47:944644878,153228
00:05:47:944645133,00:05:47:944793527,148394
00:05:47:944793754,00:05:47:944942184,148430
00:05:47:944942373,00:05:47:945085999,143626
00:05:47:945086166,00:05:47:945230205,144039
00:05:47:945230574,00:05:47:945376494,145920
00:05:47:945376693,00:05:47:945526101,149408
00:05:47:945526271,00:05:47:945678053,151782
00:05:47:945678317,00:05:47:945832749,154432
00:05:47:945832948,00:05:47:945985743,152795
00:05:47:945985909,00:05:47:946128351,142442
00:05:47:946128510,00:05:47:946271228,142718
00:05:47:946271377,00:05:47:946414726,143349
00:05:47:946414903,00:05:47:946557183,142280
00:05:47:946557339,00:05:47:946700881,143542
00:05:47:946701089,00:05:47:946856947,155858
00:05:47:946857128,00:05:47:947000499,143371
00:05:47:947000673,00:05:47:947155264,154591
00:05:47:947155439,00:05:47:947298076,142637
00:05:47:947298234,00:05:47:947441150,142916
00:05:47:947441307,00:05:47:947584522,143215
00:05:47:947584679,00:05:47:947728357,143678
00:05:47:947728540,00:05:47:947883726,155186
00:05:47:947883883,00:05:47:948026929,143046
00:05:47:948027106,00:05:47:948182956,155850
00:05:47:948183123,00:05:47:948338264,155141
00:05:47:948338431,00:05:47:948481482,143051
00:05:47:948481648,00:05:47:948625589,143941
