Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:07:09:549229115,00:07:09:549372133,143018
00:07:09:549372315,00:07:09:549514900,142585
00:07:09:549515062,00:07:09:549656183,141121
00:07:09:549656352,00:07:09:549800711,144359
00:07:09:549800884,00:07:09:549943919,143035
00:07:09:549944077,00:07:09:550087378,143301
00:07:09:550087547,00:07:09:550243126,155579
00:07:09:550243298,00:07:09:550385835,142537
00:07:09:550386014,00:07:09:550529186,143172
00:07:09:550529346,00:07:09:550672069,142723
00:07:09:550672240,00:07:09:550814566,142326
00:07:09:550814728,00:07:09:550957687,142959
00:07:09:550957843,00:07:09:551101089,143246
00:07:09:551101255,00:07:09:551256732,155477
00:07:09:551256895,00:07:09:551397987,141092
00:07:09:551398163,00:07:09:551542333,144170
00:07:09:551542501,00:07:09:551686527,144026
00:07:09:551686705,00:07:09:551828847,142142
00:07:09:551829029,00:07:09:551970244,141215
00:07:09:551970413,00:07:09:552114282,143869
00:07:09:552114450,00:07:09:552258306,143856
00:07:09:552258477,00:07:09:552402538,144061
00:07:09:552402709,00:07:09:552558283,155574
00:07:09:552558445,00:07:09:552713109,154664
00:07:09:552713284,00:07:09:552855881,142597
00:07:09:552856039,00:07:09:552998766,142727
00:07:09:552998950,00:07:09:553142096,143146
00:07:09:553142264,00:07:09:553286006,143742
00:07:09:553286185,00:07:09:553430916,144731
00:07:09:553431093,00:07:09:553583724,152631
00:07:09:553583840,00:07:09:553726654,142814
00:07:09:553726821,00:07:09:553869614,142793
00:07:09:553869777,00:07:09:554012807,143030
00:07:09:554012971,00:07:09:554155423,142452
00:07:09:554155590,00:07:09:554300054,144464
00:07:09:554300231,00:07:09:554442098,141867
00:07:09:554442280,00:07:09:554585122,142842
00:07:09:554585286,00:07:09:554727904,142618
00:07:09:554728014,00:07:09:554870435,142421
00:07:09:554870601,00:07:09:555013621,143020
00:07:09:555013780,00:07:09:555156686,142906
00:07:09:555156854,00:07:09:555296574,139720
00:07:09:555296734,00:07:09:555439084,142350
00:07:09:555439243,00:07:09:555589386,150143
00:07:09:555589558,00:07:09:555737963,148405
00:07:09:555738127,00:07:09:555900597,162470
00:07:09:555900764,00:07:09:556052844,152080
00:07:09:556052999,00:07:09:556196747,143748
00:07:09:556196933,00:07:09:556340611,143678
00:07:09:556340788,00:07:09:556482673,141885
00:07:09:556482843,00:07:09:556626483,143640
00:07:09:556626669,00:07:09:556768511,141842
00:07:09:556768683,00:07:09:556911639,142956
00:07:09:556911808,00:07:09:557054693,142885
00:07:09:557054859,00:07:09:557197653,142794
00:07:09:557197813,00:07:09:557342336,144523
00:07:09:557342506,00:07:09:557484256,141750
00:07:09:557484425,00:07:09:557627693,143268
00:07:09:557627864,00:07:09:557769773,141909
00:07:09:557769943,00:07:09:557912438,142495
00:07:09:557912606,00:07:09:558055793,143187
00:07:09:558055966,00:07:09:558198364,142398
00:07:09:558198544,00:07:09:558341400,142856
00:07:09:558341566,00:07:09:558484921,143355
00:07:09:558485082,00:07:09:558629139,144057
00:07:09:558629247,00:07:09:558783699,154452
00:07:09:558783863,00:07:09:558925145,141282
00:07:09:558925308,00:07:09:559069858,144550
00:07:09:559070027,00:07:09:559213072,143045
00:07:09:559213238,00:07:09:559370553,157315
00:07:09:559370737,00:07:09:559526607,155870
00:07:09:559526770,00:07:09:559681073,154303
00:07:09:559681254,00:07:09:559836826,155572
00:07:09:559837006,00:07:09:559978243,141237
00:07:09:559978438,00:07:09:560122322,143884
00:07:09:560122503,00:07:09:560265419,142916
00:07:09:560265584,00:07:09:560408659,143075
00:07:09:560408838,00:07:09:560551689,142851
00:07:09:560551868,00:07:09:560694509,142641
00:07:09:560694706,00:07:09:560837396,142690
00:07:09:560837589,00:07:09:560980653,143064
00:07:09:560980838,00:07:09:561123224,142386
00:07:09:561123405,00:07:09:561266200,142795
00:07:09:561266369,00:07:09:561409378,143009
00:07:09:561409555,00:07:09:561553040,143485
00:07:09:561553223,00:07:09:561695410,142187
00:07:09:561695593,00:07:09:561838316,142723
00:07:09:561838492,00:07:09:561981279,142787
00:07:09:561981455,00:07:09:562124509,143054
00:07:09:562124684,00:07:09:562263826,139142
00:07:09:562263992,00:07:09:562409702,145710
00:07:09:562409872,00:07:09:562551810,141938
00:07:09:562551979,00:07:09:562697583,145604
00:07:09:562697698,00:07:09:562835403,137705
00:07:09:562835523,00:07:09:562986010,150487
00:07:09:562986191,00:07:09:563151295,165104
00:07:09:563151466,00:07:09:563294624,143158
00:07:09:563294786,00:07:09:563437240,142454
00:07:09:563437409,00:07:09:563580220,142811
00:07:09:563580399,00:07:09:563724036,143637
00:07:09:563724198,00:07:09:563866794,142596
00:07:09:563866953,00:07:09:564009553,142600
00:07:09:564009724,00:07:09:564150967,141243
00:07:09:564151139,00:07:09:564295582,144443
00:07:09:564295746,00:07:09:564438915,143169
00:07:09:564439082,00:07:09:564579978,140896
00:07:09:564580143,00:07:09:564724932,144789
00:07:09:564725098,00:07:09:564867267,142169
00:07:09:564867439,00:07:09:565010148,142709
00:07:09:565010330,00:07:09:565153570,143240
00:07:09:565153754,00:07:09:565309170,155416
00:07:09:565309325,00:07:09:565452161,142836
00:07:09:565452329,00:07:09:565595291,142962
00:07:09:565595460,00:07:09:565737673,142213
00:07:09:565737844,00:07:09:565880049,142205
00:07:09:565880209,00:07:09:566024299,144090
00:07:09:566024464,00:07:09:566167671,143207
00:07:09:566167850,00:07:09:566310481,142631
00:07:09:566310651,00:07:09:566453345,142694
00:07:09:566453522,00:07:09:566596428,142906
00:07:09:566596600,00:07:09:566753643,157043
00:07:09:566753812,00:07:09:566895882,142070
00:07:09:566896051,00:07:09:567036950,140899
00:07:09:567037124,00:07:09:567181123,143999
00:07:09:567181283,00:07:09:567324383,143100
00:07:09:567324562,00:07:09:567467534,142972
00:07:09:567467699,00:07:09:567608995,141296
00:07:09:567609164,00:07:09:567753688,144524
00:07:09:567753843,00:07:09:567896921,143078
00:07:09:567897100,00:07:09:568039146,142046
00:07:09:568039317,00:07:09:568182126,142809
00:07:09:568182293,00:07:09:568325141,142848
00:07:09:568325305,00:07:09:568467989,142684
00:07:09:568468153,00:07:09:568611109,142956
00:07:09:568611273,00:07:09:568754794,143521
00:07:09:568754915,00:07:09:568897841,142926
00:07:09:568898005,00:07:09:569041198,143193
00:07:09:569041371,00:07:09:569183226,141855
00:07:09:569183402,00:07:09:569324835,141433
00:07:09:569325014,00:07:09:569466847,141833
00:07:09:569467011,00:07:09:569614282,147271
00:07:09:569614455,00:07:09:569755297,140842
00:07:09:569755477,00:07:09:569898569,143092
00:07:09:569898768,00:07:09:570038809,140041
00:07:09:570038989,00:07:09:570184724,145735
00:07:09:570184886,00:07:09:570327021,142135
00:07:09:570327180,00:07:09:570470377,143197
00:07:09:570470555,00:07:09:570613785,143230
00:07:09:570613961,00:07:09:570756892,142931
00:07:09:570757062,00:07:09:570898924,141862
00:07:09:570899090,00:07:09:571042655,143565
00:07:09:571042823,00:07:09:571185367,142544
00:07:09:571185517,00:07:09:571327809,142292
00:07:09:571327982,00:07:09:571469526,141544
00:07:09:571469685,00:07:09:571613927,144242
00:07:09:571614094,00:07:09:571757707,143613
00:07:09:571757884,00:07:09:571899809,141925
00:07:09:571899986,00:07:09:572043979,143993
00:07:09:572044145,00:07:09:572184818,140673
00:07:09:572184982,00:07:09:572329198,144216
00:07:09:572329367,00:07:09:572472856,143489
00:07:09:572473021,00:07:09:572615072,142051
00:07:09:572615241,00:07:09:572758183,142942
00:07:09:572758359,00:07:09:572901303,142944
00:07:09:572901476,00:07:09:573044947,143471
00:07:09:573045109,00:07:09:573187559,142450
00:07:09:573187729,00:07:09:573330268,142539
00:07:09:573330438,00:07:09:573473315,142877
00:07:09:573473493,00:07:09:573616569,143076
00:07:09:573616735,00:07:09:573759171,142436
00:07:09:573759346,00:07:09:573901997,142651
00:07:09:573902164,00:07:09:574043673,141509
00:07:09:574043868,00:07:09:574189151,145283
00:07:09:574189335,00:07:09:574329708,140373
00:07:09:574329878,00:07:09:574474310,144432
00:07:09:574474473,00:07:09:574617332,142859
00:07:09:574617496,00:07:09:574760881,143385
00:07:09:574761037,00:07:09:574902615,141578
00:07:09:574902772,00:07:09:575045899,143127
00:07:09:575046070,00:07:09:575189861,143791
00:07:09:575190027,00:07:09:575332203,142176
00:07:09:575332369,00:07:09:575474946,142577
00:07:09:575475110,00:07:09:575616338,141228
00:07:09:575616509,00:07:09:575761486,144977
00:07:09:575761604,00:07:09:575904589,142985
00:07:09:575904759,00:07:09:576047266,142507
00:07:09:576047429,00:07:09:576190394,142965
00:07:09:576190574,00:07:09:576333640,143066
00:07:09:576333808,00:07:09:576476655,142847
00:07:09:576476820,00:07:09:576618879,142059
00:07:09:576619055,00:07:09:576757485,138430
00:07:09:576757653,00:07:09:576901665,144012
00:07:09:576901838,00:07:09:577051175,149337
00:07:09:577051354,00:07:09:577204237,152883
00:07:09:577204406,00:07:09:577347632,143226
00:07:09:577347791,00:07:09:577490217,142426
00:07:09:577490382,00:07:09:577633764,143382
00:07:09:577633945,00:07:09:577775993,142048
00:07:09:577776173,00:07:09:577918935,142762
00:07:09:577919102,00:07:09:578061998,142896
00:07:09:578062159,00:07:09:578205172,143013
00:07:09:578205339,00:07:09:578348352,143013
00:07:09:578348516,00:07:09:578490964,142448
00:07:09:578491125,00:07:09:578634356,143231
00:07:09:578634460,00:07:09:578777494,143034
00:07:09:578777668,00:07:09:578920130,142462
00:07:09:578920286,00:07:09:579063167,142881
00:07:09:579063334,00:07:09:579205983,142649
00:07:09:579206160,00:07:09:579349747,143587
00:07:09:579349930,00:07:09:579492437,142507
00:07:09:579492606,00:07:09:579635564,142958
00:07:09:579635727,00:07:09:579777078,141351
00:07:09:579777234,00:07:09:579921348,144114
00:07:09:579921516,00:07:09:580063891,142375
00:07:09:580064067,00:07:09:580205297,141230
00:07:09:580205463,00:07:09:580349735,144272
00:07:09:580349900,00:07:09:580493627,143727
00:07:09:580493804,00:07:09:580636672,142868
00:07:09:580636855,00:07:09:580790585,153730
00:07:09:580790754,00:07:09:580935190,144436
00:07:09:580935365,00:07:09:581078398,143033
00:07:09:581078578,00:07:09:581219062,140484
00:07:09:581219230,00:07:09:581364145,144915
00:07:09:581364317,00:07:09:581507561,143244
00:07:09:581507744,00:07:09:581650732,142988
00:07:09:581650901,00:07:09:581792149,141248
00:07:09:581792317,00:07:09:581934234,141917
00:07:09:581934409,00:07:09:582079084,144675
00:07:09:582079254,00:07:09:582222677,143423
00:07:09:582222859,00:07:09:582365089,142230
00:07:09:582365259,00:07:09:582508746,143487
00:07:09:582508917,00:07:09:582651432,142515
00:07:09:582651596,00:07:09:582794232,142636
00:07:09:582794400,00:07:09:582936709,142309
00:07:09:582936878,00:07:09:583079731,142853
00:07:09:583079908,00:07:09:583222852,142944
00:07:09:583223013,00:07:09:583366080,143067
00:07:09:583366261,00:07:09:583508929,142668
00:07:09:583509083,00:07:09:583649073,139990
00:07:09:583649263,00:07:09:583792039,142776
00:07:09:583792217,00:07:09:583935051,142834
00:07:09:583935223,00:07:09:584099847,164624
00:07:09:584100010,00:07:09:584248463,148453
00:07:09:584248638,00:07:09:584393018,144380
00:07:09:584393194,00:07:09:584536311,143117
00:07:09:584536491,00:07:09:584678986,142495
00:07:09:584679101,00:07:09:584821633,142532
00:07:09:584821798,00:07:09:584964718,142920
00:07:09:584964879,00:07:09:585108287,143408
00:07:09:585108465,00:07:09:585250006,141541
00:07:09:585250169,00:07:09:585393979,143810
00:07:09:585394150,00:07:09:585536954,142804
00:07:09:585537113,00:07:09:585680862,143749
00:07:09:585681032,00:07:09:585835629,154597
00:07:09:585835792,00:07:09:585978581,142789
00:07:09:585978745,00:07:09:586121659,142914
00:07:09:586121829,00:07:09:586264987,143158
00:07:09:586265144,00:07:09:586407586,142442
00:07:09:586407738,00:07:09:586550694,142956
00:07:09:586550857,00:07:09:586693663,142806
00:07:09:586693840,00:07:09:586837642,143802
00:07:09:586837810,00:07:09:586979547,141737
00:07:09:586979705,00:07:09:587122970,143265
00:07:09:587123138,00:07:09:587279063,155925
00:07:09:587279234,00:07:09:587422112,142878
00:07:09:587422280,00:07:09:587565012,142732
00:07:09:587565178,00:07:09:587707944,142766
00:07:09:587708104,00:07:09:587851039,142935
00:07:09:587851200,00:07:09:587993778,142578
00:07:09:587993944,00:07:09:588134851,140907
00:07:09:588135023,00:07:09:588279949,144926
00:07:09:588280110,00:07:09:588422932,142822
00:07:09:588423102,00:07:09:588566180,143078
00:07:09:588566349,00:07:09:588708214,141865
00:07:09:588708391,00:07:09:588852228,143837
00:07:09:588852393,00:07:09:588994600,142207
00:07:09:588994766,00:07:09:589138114,143348
00:07:09:589138281,00:07:09:589280603,142322
00:07:09:589280766,00:07:09:589422074,141308
00:07:09:589422247,00:07:09:589566572,144325
00:07:09:589566729,00:07:09:589710801,144072
00:07:09:589710980,00:07:09:589853083,142103
00:07:09:589853247,00:07:09:589994231,140984
00:07:09:589994395,00:07:09:590138842,144447
00:07:09:590139015,00:07:09:590282033,143018
00:07:09:590282190,00:07:09:590424726,142536
00:07:09:590424894,00:07:09:590570443,145549
00:07:09:590570618,00:07:09:590724031,153413
00:07:09:590724190,00:07:09:590866202,142012
00:07:09:590866366,00:07:09:591007361,140995
00:07:09:591007540,00:07:09:591187381,179841
00:07:09:591187549,00:07:09:591335477,147928
00:07:09:591335647,00:07:09:591479019,143372
00:07:09:591479198,00:07:09:591621126,141928
00:07:09:591621245,00:07:09:591777781,156536
00:07:09:591777967,00:07:09:591933697,155730
00:07:09:591933870,00:07:09:592075881,142011
00:07:09:592076042,00:07:09:592219095,143053
00:07:09:592219249,00:07:09:592362101,142852
00:07:09:592362267,00:07:09:592505113,142846
00:07:09:592505283,00:07:09:592649292,144009
00:07:09:592649399,00:07:09:592804351,154952
00:07:09:592804523,00:07:09:592947620,143097
00:07:09:592947731,00:07:09:593090741,143010
00:07:09:593090917,00:07:09:593233715,142798
00:07:09:593233893,00:07:09:593376535,142642
00:07:09:593376697,00:07:09:593518880,142183
00:07:09:593519044,00:07:09:593662917,143873
00:07:09:593663033,00:07:09:593805433,142400
00:07:09:593805606,00:07:09:593949105,143499
00:07:09:593949279,00:07:09:594104786,155507
00:07:09:594104967,00:07:09:594247330,142363
00:07:09:594247495,00:07:09:594391079,143584
00:07:09:594391254,00:07:09:594546430,155176
00:07:09:594546594,00:07:09:594689471,142877
00:07:09:594689647,00:07:09:594832300,142653
00:07:09:594832464,00:07:09:594975755,143291
00:07:09:594975924,00:07:09:595118543,142619
00:07:09:595118733,00:07:09:595261016,142283
00:07:09:595261187,00:07:09:595403657,142470
00:07:09:595403825,00:07:09:595546698,142873
00:07:09:595546879,00:07:09:595689754,142875
00:07:09:595689925,00:07:09:595832548,142623
00:07:09:595832719,00:07:09:595975927,143208
00:07:09:595976102,00:07:09:596119388,143286
00:07:09:596119558,00:07:09:596262064,142506
00:07:09:596262255,00:07:09:596404879,142624
00:07:09:596405047,00:07:09:596547787,142740
00:07:09:596547953,00:07:09:596690914,142961
00:07:09:596691073,00:07:09:596833403,142330
00:07:09:596833564,00:07:09:596976433,142869
00:07:09:596976604,00:07:09:597120071,143467
00:07:09:597120249,00:07:09:597263761,143512
00:07:09:597263933,00:07:09:597418739,154806
00:07:09:597418902,00:07:09:597581222,162320
00:07:09:597581397,00:07:09:597745636,164239
00:07:09:597745859,00:07:09:597897653,151794
00:07:09:597897866,00:07:09:598039035,141169
00:07:09:598039191,00:07:09:598187302,148111
00:07:09:598187478,00:07:09:598337140,149662
00:07:09:598337314,00:07:09:598491073,153759
00:07:09:598491252,00:07:09:598641243,149991
00:07:09:598641430,00:07:09:598783789,142359
00:07:09:598783951,00:07:09:598926858,142907
00:07:09:598927025,00:07:09:599069962,142937
00:07:09:599070138,00:07:09:599212886,142748
00:07:09:599213057,00:07:09:599356064,143007
00:07:09:599356242,00:07:09:599498752,142510
00:07:09:599498917,00:07:09:599641902,142985
00:07:09:599642064,00:07:09:599784390,142326
00:07:09:599784552,00:07:09:599927472,142920
00:07:09:599927639,00:07:09:600070288,142649
00:07:09:600070450,00:07:09:600214252,143802
00:07:09:600214426,00:07:09:600369677,155251
00:07:09:600369841,00:07:09:600512330,142489
00:07:09:600512500,00:07:09:600656010,143510
00:07:09:600656184,00:07:09:600798893,142709
00:07:09:600799061,00:07:09:600941691,142630
00:07:09:600941858,00:07:09:601083126,141268
00:07:09:601083307,00:07:09:601228034,144727
00:07:09:601228209,00:07:09:601370943,142734
00:07:09:601371117,00:07:09:601513578,142461
00:07:09:601513752,00:07:09:601657108,143356
00:07:09:601657224,00:07:09:601812676,155452
00:07:09:601812835,00:07:09:601956001,143166
00:07:09:601956175,00:07:09:602098568,142393
00:07:09:602098670,00:07:09:602241544,142874
00:07:09:602241712,00:07:09:602384908,143196
00:07:09:602385083,00:07:09:602528158,143075
00:07:09:602528337,00:07:09:602670572,142235
00:07:09:602670735,00:07:09:602813360,142625
00:07:09:602813537,00:07:09:602956411,142874
00:07:09:602956581,00:07:09:603099513,142932
00:07:09:603099685,00:07:09:603255290,155605
00:07:09:603255449,00:07:09:603398898,143449
00:07:09:603399067,00:07:09:603541956,142889
00:07:09:603542131,00:07:09:603685091,142960
00:07:09:603685273,00:07:09:603840325,155052
00:07:09:603840494,00:07:09:603981036,140542
00:07:09:603981201,00:07:09:604126384,145183
00:07:09:604126545,00:07:09:604269555,143010
00:07:09:604269710,00:07:09:604412378,142668
00:07:09:604412541,00:07:09:604555629,143088
00:07:09:604555790,00:07:09:604698969,143179
00:07:09:604699142,00:07:09:604841974,142832
00:07:09:604842134,00:07:09:604984486,142352
00:07:09:604984651,00:07:09:605127579,142928
00:07:09:605127757,00:07:09:605266919,139162
00:07:09:605267089,00:07:09:605409229,142140
00:07:09:605409406,00:07:09:605558756,149350
00:07:09:605558935,00:07:09:605712142,153207
00:07:09:605712312,00:07:09:605855387,143075
00:07:09:605855556,00:07:09:606011781,156225
00:07:09:606011957,00:07:09:606154211,142254
