Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:21:37:152971769,00:21:37:156977119,4005350
00:21:37:156977440,00:21:37:160974622,3997182
00:21:37:160974999,00:21:37:164975806,4000807
00:21:37:164976063,00:21:37:168973576,3997513
00:21:37:168973927,00:21:37:172977311,4003384
00:21:37:172977571,00:21:37:176981279,4003708
00:21:37:176981582,00:21:37:180976791,3995209
00:21:37:180977060,00:21:37:184973972,3996912
00:21:37:184974251,00:21:37:188976928,4002677
00:21:37:188977194,00:21:37:192971805,3994611
00:21:37:192972056,00:21:37:196980265,4008209
00:21:37:196980537,00:21:37:200977415,3996878
00:21:37:200977740,00:21:37:204969342,3991602
00:21:37:204969605,00:21:37:208976291,4006686
00:21:37:208976561,00:21:37:212970072,3993511
00:21:37:212970341,00:21:37:216977665,4007324
00:21:37:216977953,00:21:37:220973343,3995390
00:21:37:220973655,00:21:37:224967581,3993926
00:21:37:224967875,00:21:37:228980783,4012908
00:21:37:228981034,00:21:37:232969800,3988766
00:21:37:232970080,00:21:37:236978203,4008123
00:21:37:236978546,00:21:37:240969914,3991368
00:21:37:240970202,00:21:37:244975545,4005343
00:21:37:244975803,00:21:37:248979198,4003395
00:21:37:248979455,00:21:37:252977084,3997629
00:21:37:252977378,00:21:37:256974369,3996991
00:21:37:256974669,00:21:37:260974991,4000322
00:21:37:260975243,00:21:37:264971316,3996073
00:21:37:264971590,00:21:37:268979767,4008177
00:21:37:268980098,00:21:37:272976593,3996495
00:21:37:272976878,00:21:37:276979757,4002879
00:21:37:276980070,00:21:37:280975126,3995056
00:21:37:280975389,00:21:37:284971466,3996077
00:21:37:284971749,00:21:37:288974745,4002996
00:21:37:288974996,00:21:37:292972150,3997154
00:21:37:292972406,00:21:37:296974548,4002142
00:21:37:296974796,00:21:37:300980951,4006155
00:21:37:300981223,00:21:37:304969622,3988399
00:21:37:304969887,00:21:37:308972695,4002808
00:21:37:308972961,00:21:37:312978779,4005818
00:21:37:312978999,00:21:37:316974747,3995748
00:21:37:316975013,00:21:37:320980523,4005510
00:21:37:320980905,00:21:37:324974175,3993270
00:21:37:324974460,00:21:37:328971345,3996885
00:21:37:328971630,00:21:37:332975534,4003904
00:21:37:332975793,00:21:37:336973603,3997810
00:21:37:336973889,00:21:37:340980744,4006855
00:21:37:340981081,00:21:37:344975197,3994116
00:21:37:344975536,00:21:37:348971099,3995563
00:21:37:348971390,00:21:37:352983071,4011681
00:21:37:352983334,00:21:37:356976945,3993611
00:21:37:356977207,00:21:37:360973202,3995995
00:21:37:360973499,00:21:37:364970022,3996523
00:21:37:364970258,00:21:37:368980156,4009898
00:21:37:368980615,00:21:37:372981329,4000714
00:21:37:372981603,00:21:37:376976383,3994780
00:21:37:376976673,00:21:37:380973237,3996564
00:21:37:380973510,00:21:37:384978326,4004816
00:21:37:384978587,00:21:37:388973531,3994944
00:21:37:388973787,00:21:37:392976744,4002957
00:21:37:392977002,00:21:37:396975043,3998041
00:21:37:396975309,00:21:37:400972304,3996995
00:21:37:400972640,00:21:37:404973368,4000728
00:21:37:404973599,00:21:37:408971641,3998042
00:21:37:408971901,00:21:37:412976501,4004600
00:21:37:412976764,00:21:37:416970775,3994011
00:21:37:416971021,00:21:37:420968131,3997110
00:21:37:420968412,00:21:37:424974198,4005786
00:21:37:424974499,00:21:37:428969708,3995209
00:21:37:428969989,00:21:37:432975175,4005186
00:21:37:432975458,00:21:37:436971097,3995639
00:21:37:436971389,00:21:37:440975202,4003813
00:21:37:440975473,00:21:37:444972107,3996634
00:21:37:444972413,00:21:37:448975791,4003378
00:21:37:448976023,00:21:37:452970574,3994551
00:21:37:452970795,00:21:37:456983692,4012897
00:21:37:456983915,00:21:37:460972243,3988328
00:21:37:460972467,00:21:37:464967047,3994580
00:21:37:464967287,00:21:37:468979567,4012280
00:21:37:468980141,00:21:37:472980491,4000350
00:21:37:472980871,00:21:37:476983966,4003095
00:21:37:476984218,00:21:37:480970615,3986397
00:21:37:480970871,00:21:37:484975838,4004967
00:21:37:484976118,00:21:37:488970156,3994038
00:21:37:488970380,00:21:37:492974760,4004380
00:21:37:492975028,00:21:37:496972269,3997241
00:21:37:496972536,00:21:37:500977645,4005109
00:21:37:500977911,00:21:37:504972502,3994591
00:21:37:504972743,00:21:37:508977684,4004941
00:21:37:508977910,00:21:37:512975596,3997686
00:21:37:512975888,00:21:37:516976680,4000792
00:21:37:516976908,00:21:37:520976203,3999295
00:21:37:520976531,00:21:37:524967916,3991385
00:21:37:524968186,00:21:37:528973808,4005622
00:21:37:528974050,00:21:37:532971879,3997829
00:21:37:532972161,00:21:37:536977192,4005031
00:21:37:536977509,00:21:37:540970389,3992880
00:21:37:540970644,00:21:37:544968143,3997499
00:21:37:544968386,00:21:37:548985131,4016745
00:21:37:548986033,00:21:37:552981308,3995275
00:21:37:552981807,00:21:37:556976036,3994229
00:21:37:556976331,00:21:37:560979797,4003466
00:21:37:560980035,00:21:37:564975578,3995543
00:21:37:564975818,00:21:37:568970636,3994818
00:21:37:568970847,00:21:37:572978917,4008070
00:21:37:572979403,00:21:37:576971494,3992091
00:21:37:576971778,00:21:37:580985323,4013545
00:21:37:580985597,00:21:37:584972381,3986784
00:21:37:584972703,00:21:37:588967282,3994579
00:21:37:588967556,00:21:37:592973839,4006283
00:21:37:592974089,00:21:37:596977925,4003836
00:21:37:596978174,00:21:37:600984190,4006016
00:21:37:600984463,00:21:37:604970241,3985778
00:21:37:604970493,00:21:37:608973541,4003048
00:21:37:608973792,00:21:37:612988813,4015021
00:21:37:612989557,00:21:37:616977404,3987847
00:21:37:616977704,00:21:37:620971278,3993574
00:21:37:620971510,00:21:37:624966855,3995345
00:21:37:624967092,00:21:37:628973022,4005930
00:21:37:628973279,00:21:37:632975924,4002645
00:21:37:632976192,00:21:37:636978847,4002655
00:21:37:636979285,00:21:37:640971561,3992276
00:21:37:640971840,00:21:37:644977407,4005567
00:21:37:644977749,00:21:37:648980105,4002356
00:21:37:648980370,00:21:37:653007321,4026951
00:21:37:653007630,00:21:37:656973833,3966203
00:21:37:656974134,00:21:37:660965482,3991348
00:21:37:660965741,00:21:37:664974629,4008888
00:21:37:664975034,00:21:37:668975796,4000762
00:21:37:668976056,00:21:37:672980773,4004717
00:21:37:672981278,00:21:37:676981968,4000690
00:21:37:676982390,00:21:37:680972666,3990276
00:21:37:680972951,00:21:37:684968138,3995187
00:21:37:684968396,00:21:37:688975252,4006856
00:21:37:688975515,00:21:37:692971801,3996286
00:21:37:692972060,00:21:37:696975848,4003788
00:21:37:696976098,00:21:37:700974707,3998609
00:21:37:700975064,00:21:37:704968804,3993740
00:21:37:704969114,00:21:37:708970807,4001693
00:21:37:708971047,00:21:37:712977747,4006700
00:21:37:712978023,00:21:37:716983390,4005367
00:21:37:716983658,00:21:37:720979522,3995864
00:21:37:720979780,00:21:37:724975351,3995571
00:21:37:724975643,00:21:37:728971292,3995649
00:21:37:728971586,00:21:37:732975198,4003612
00:21:37:732975464,00:21:37:736971566,3996102
00:21:37:736971820,00:21:37:740974433,4002613
00:21:37:740974694,00:21:37:744972371,3997677
00:21:37:744972631,00:21:37:748970417,3997786
00:21:37:748970723,00:21:37:752973726,4003003
00:21:37:752973985,00:21:37:756980424,4006439
00:21:37:756980725,00:21:37:760974043,3993318
00:21:37:760974318,00:21:37:764967786,3993468
00:21:37:764968029,00:21:37:768973161,4005132
00:21:37:768973394,00:21:37:772970358,3996964
00:21:37:772970628,00:21:37:776978725,4008097
00:21:37:776979149,00:21:37:780980796,4001647
00:21:37:780981063,00:21:37:784968115,3987052
00:21:37:784968396,00:21:37:788970600,4002204
00:21:37:788970876,00:21:37:792968385,3997509
00:21:37:792968650,00:21:37:796972893,4004243
00:21:37:796973132,00:21:37:800970833,3997701
00:21:37:800971125,00:21:37:804974873,4003748
00:21:37:804975110,00:21:37:808970191,3995081
00:21:37:808970434,00:21:37:812974827,4004393
00:21:37:812975091,00:21:37:816969276,3994185
00:21:37:816969516,00:21:37:820975333,4005817
00:21:37:820975578,00:21:37:824972782,3997204
00:21:37:824973056,00:21:37:828978347,4005291
00:21:37:828978675,00:21:37:832972767,3994092
00:21:37:832973080,00:21:37:836977717,4004637
00:21:37:836977997,00:21:37:840981591,4003594
00:21:37:840981826,00:21:37:844969249,3987423
00:21:37:844969504,00:21:37:848982442,4012938
00:21:37:848982710,00:21:37:852970083,3987373
00:21:37:852970333,00:21:37:856975271,4004938
00:21:37:856975536,00:21:37:860975123,3999587
00:21:37:860975460,00:21:37:864967587,3992127
00:21:37:864967851,00:21:37:879922598,14954747
00:21:37:879923569,00:21:37:880128179,204610
00:21:37:880128495,00:21:37:884975477,4846982
00:21:37:884975756,00:21:37:888970758,3995002
00:21:37:888971069,00:21:37:892976435,4005366
00:21:37:892976702,00:21:37:896968592,3991890
00:21:37:896968811,00:21:37:900977653,4008842
00:21:37:900978026,00:21:37:904972435,3994409
00:21:37:904972733,00:21:37:908978583,4005850
00:21:37:908978896,00:21:37:912971117,3992221
00:21:37:912971353,00:21:37:916977518,4006165
00:21:37:916977832,00:21:37:920972345,3994513
00:21:37:920972618,00:21:37:924969043,3996425
00:21:37:924969306,00:21:37:928974438,4005132
00:21:37:928974712,00:21:37:932980693,4005981
00:21:37:932980993,00:21:37:936973985,3992992
00:21:37:936974238,00:21:37:940970074,3995836
00:21:37:940970287,00:21:37:944976458,4006171
00:21:37:944976715,00:21:37:948971336,3994621
00:21:37:948971603,00:21:37:952977797,4006194
00:21:37:952978048,00:21:37:956973084,3995036
00:21:37:956973334,00:21:37:960978851,4005517
00:21:37:960979140,00:21:37:964977617,3998477
00:21:37:964977921,00:21:37:968969977,3992056
00:21:37:968970240,00:21:37:972973318,4003078
00:21:37:972973531,00:21:37:976970842,3997311
00:21:37:976971095,00:21:37:980978278,4007183
00:21:37:980978706,00:21:37:984969651,3990945
00:21:37:984969879,00:21:37:988967771,3997892
00:21:37:988968037,00:21:37:992970539,4002502
00:21:37:992970791,00:21:37:996968671,3997880
00:21:37:996968941,00:21:38:000974096,4005155
00:21:38:000974428,00:21:38:004968060,3993632
00:21:38:004968361,00:21:38:008972204,4003843
00:21:38:008972441,00:21:38:012969971,3997530
00:21:38:012970260,00:21:38:016974569,4004309
00:21:38:016974844,00:21:38:020968804,3993960
00:21:38:020969053,00:21:38:024967527,3998474
00:21:38:024967806,00:21:38:028973890,4006084
00:21:38:028974235,00:21:38:032975678,4001443
00:21:38:032975942,00:21:38:036981524,4005582
00:21:38:036981793,00:21:38:040976174,3994381
00:21:38:040976433,00:21:38:044972439,3996006
00:21:38:044972717,00:21:38:048978794,4006077
00:21:38:048979596,00:21:38:052970412,3990816
00:21:38:052971019,00:21:38:056970499,3999480
00:21:38:056970818,00:21:38:060975398,4004580
00:21:38:060975660,00:21:38:064971421,3995761
00:21:38:064971706,00:21:38:068979280,4007574
00:21:38:068986453,00:21:38:072973737,3987284
00:21:38:072974016,00:21:38:076966701,3992685
00:21:38:076966946,00:21:38:080980019,4013073
00:21:38:080980557,00:21:38:084970293,3989736
00:21:38:084970576,00:21:38:088973519,4002943
00:21:38:088973807,00:21:38:092968225,3994418
00:21:38:092968465,00:21:38:096975028,4006563
00:21:38:096975281,00:21:38:100970389,3995108
00:21:38:100970696,00:21:38:104974345,4003649
00:21:38:104974586,00:21:38:108972176,3997590
00:21:38:108972455,00:21:38:112973155,4000700
00:21:38:112973742,00:21:38:116971135,3997393
00:21:38:116971406,00:21:38:120968827,3997421
00:21:38:120969110,00:21:38:124971056,4001946
00:21:38:124971286,00:21:38:128969970,3998684
00:21:38:128970213,00:21:38:132974098,4003885
00:21:38:132974355,00:21:38:136977362,4003007
00:21:38:136977622,00:21:38:140973295,3995673
00:21:38:140973554,00:21:38:144970423,3996869
00:21:38:144970668,00:21:38:148969715,3999047
00:21:38:148970166,00:21:38:152970481,4000315
00:21:38:152970771,00:21:38:156977111,4006340
00:21:38:156977370,00:21:38:160971683,3994313
00:21:38:160971942,00:21:38:164967984,3996042
00:21:38:164968265,00:21:38:168975588,4007323
00:21:38:168975887,00:21:38:172970398,3994511
00:21:38:172970679,00:21:38:176973351,4002672
00:21:38:176973581,00:21:38:180975355,4001774
00:21:38:180975851,00:21:38:184985122,4009271
00:21:38:184985429,00:21:38:188969925,3984496
00:21:38:188970185,00:21:38:192977281,4007096
00:21:38:192977575,00:21:38:196970979,3993404
00:21:38:196971280,00:21:38:200980021,4008741
00:21:38:200980383,00:21:38:204972959,3992576
00:21:38:204973222,00:21:38:208966942,3993720
00:21:38:208967153,00:21:38:212974058,4006905
00:21:38:212974344,00:21:38:216969790,3995446
00:21:38:216970050,00:21:38:220973549,4003499
00:21:38:220973793,00:21:38:224978341,4004548
00:21:38:224978611,00:21:38:228967024,3988413
00:21:38:228967285,00:21:38:232969864,4002579
00:21:38:232970091,00:21:38:236965421,3995330
00:21:38:236965647,00:21:38:240973752,4008105
00:21:38:240974006,00:21:38:244978583,4004577
00:21:38:244978852,00:21:38:248971393,3992541
00:21:38:248971634,00:21:38:252968795,3997161
00:21:38:252969062,00:21:38:256964003,3994941
00:21:38:256964238,00:21:38:260967834,4003596
00:21:38:260968058,00:21:38:264966321,3998263
00:21:38:264966603,00:21:38:268969500,4002897
00:21:38:268969756,00:21:38:272975743,4005987
00:21:38:272975973,00:21:38:276977555,4001582
00:21:38:276977920,00:21:38:281895526,4917606
00:21:38:281896049,00:21:38:282049535,153486
00:21:38:282049775,00:21:38:282190246,140471
00:21:38:282190489,00:21:38:282342768,152279
00:21:38:282343050,00:21:38:282486794,143744
00:21:38:282487045,00:21:38:282622125,135080
00:21:38:282622393,00:21:38:284976339,2353946
00:21:38:284976818,00:21:38:285132532,155714
00:21:38:285132755,00:21:38:285269250,136495
00:21:38:285269525,00:21:38:285420702,151177
00:21:38:285420943,00:21:38:285556378,135435
00:21:38:285556643,00:21:38:288970474,3413831
00:21:38:288970890,00:21:38:289118492,147602
00:21:38:289118734,00:21:38:289277993,159259
00:21:38:289278393,00:21:38:289435644,157251
00:21:38:289435916,00:21:38:289578886,142970
00:21:38:289579156,00:21:38:289724330,145174
00:21:38:289724626,00:21:38:289866966,142340
00:21:38:289867225,00:21:38:290011153,143928
00:21:38:290011418,00:21:38:290154507,143089
00:21:38:290154767,00:21:38:290290003,135236
00:21:38:290290234,00:21:38:290433056,142822
00:21:38:290433296,00:21:38:290586687,153391
00:21:38:290586913,00:21:38:290730836,143923
00:21:38:290731096,00:21:38:290874201,143105
00:21:38:290874438,00:21:38:291018271,143833
00:21:38:291018517,00:21:38:291162612,144095
00:21:38:291162841,00:21:38:291305641,142800
00:21:38:291305877,00:21:38:291440864,134987
00:21:38:291441090,00:21:38:291586767,145677
00:21:38:291586995,00:21:38:291730064,143069
00:21:38:291730306,00:21:38:291873820,143514
00:21:38:291874061,00:21:38:292007901,133840
00:21:38:292008137,00:21:38:292151805,143668
00:21:38:292152027,00:21:38:292287842,135815
00:21:38:292288103,00:21:38:292431375,143272
00:21:38:292431624,00:21:38:292575151,143527
00:21:38:292575391,00:21:38:292711687,136296
00:21:38:292711972,00:21:38:292854869,142897
00:21:38:292855126,00:21:38:292998145,143019
00:21:38:292998385,00:21:38:293151163,152778
00:21:38:293151404,00:21:38:293294980,143576
00:21:38:293295212,00:21:38:293430823,135611
00:21:38:293431053,00:21:38:293582789,151736
00:21:38:293583025,00:21:38:293727569,144544
00:21:38:293727815,00:21:38:293872561,144746
00:21:38:293872799,00:21:38:294015282,142483
00:21:38:294015523,00:21:38:294158690,143167
00:21:38:294158913,00:21:38:296967868,2808955
00:21:38:296968108,00:21:38:297119947,151839
00:21:38:297120181,00:21:38:297260793,140612
00:21:38:297261004,00:21:38:297398617,137613
00:21:38:297398836,00:21:38:297542590,143754
00:21:38:297542810,00:21:38:297687839,145029
00:21:38:297688099,00:21:38:297831713,143614
00:21:38:297831939,00:21:38:297976157,144218
00:21:38:297976384,00:21:38:298120579,144195
00:21:38:298120858,00:21:38:298263243,142385
00:21:38:298263491,00:21:38:298407567,144076
00:21:38:298407802,00:21:38:298550786,142984
00:21:38:298551032,00:21:38:298695854,144822
00:21:38:298696102,00:21:38:298839581,143479
00:21:38:298839816,00:21:38:298983216,143400
00:21:38:298983462,00:21:38:299127025,143563
00:21:38:299127261,00:21:38:299270714,143453
00:21:38:299270939,00:21:38:299415300,144361
00:21:38:299415524,00:21:38:299550146,134622
00:21:38:299550390,00:21:38:299696361,145971
00:21:38:299696624,00:21:38:299837771,141147
00:21:38:299838003,00:21:38:299982178,144175
00:21:38:299982411,00:21:38:300127244,144833
00:21:38:300127482,00:21:38:300269680,142198
00:21:38:300269919,00:21:38:300404736,134817
00:21:38:300404966,00:21:38:300541297,136331
00:21:38:300541540,00:21:38:300684831,143291
00:21:38:300685089,00:21:38:300827701,142612
00:21:38:300827938,00:21:38:300981249,153311
00:21:38:300981486,00:21:38:301125008,143522
00:21:38:301125241,00:21:38:301262038,136797
00:21:38:301262271,00:21:38:301403564,141293
00:21:38:301403800,00:21:38:301549078,145278
00:21:38:301549313,00:21:38:301692559,143246
00:21:38:301692809,00:21:38:301836034,143225
00:21:38:301836267,00:21:38:301979706,143439
00:21:38:301979944,00:21:38:302125381,145437
00:21:38:302125617,00:21:38:302267697,142080
00:21:38:302267937,00:21:38:302413073,145136
00:21:38:302413316,00:21:38:302564788,151472
00:21:38:302565037,00:21:38:302700322,135285
00:21:38:302700556,00:21:38:302834981,134425
00:21:38:302835221,00:21:38:302978953,143732
00:21:38:302979188,00:21:38:303113741,134553
00:21:38:303113985,00:21:38:303248800,134815
00:21:38:303249037,00:21:38:303392649,143612
00:21:38:303392884,00:21:38:303538601,145717
00:21:38:303538834,00:21:38:303681442,142608
00:21:38:303681706,00:21:38:303815656,133950
00:21:38:303815890,00:21:38:303960465,144575
00:21:38:303960701,00:21:38:304096352,135651
00:21:38:304096585,00:21:38:304238898,142313
00:21:38:304239141,00:21:38:304373875,134734
00:21:38:304374119,00:21:38:304517822,143703
00:21:38:304518066,00:21:38:304662383,144317
00:21:38:304662638,00:21:38:304808311,145673
00:21:38:304808589,00:21:38:304958891,150302
00:21:38:304959150,00:21:38:305103118,143968
00:21:38:305103364,00:21:38:305247325,143961
00:21:38:305247573,00:21:38:305390472,142899
00:21:38:305390696,00:21:38:305544017,153321
00:21:38:305544260,00:21:38:305679096,134836
00:21:38:305679336,00:21:38:305813649,134313
00:21:38:305813868,00:21:38:305957365,143497
00:21:38:305957588,00:21:38:306093796,136208
00:21:38:306094021,00:21:38:306245913,151892
00:21:38:306246170,00:21:38:306380588,134418
00:21:38:306380851,00:21:38:306515916,135065
00:21:38:306516167,00:21:38:306660031,143864
00:21:38:306660281,00:21:38:306804856,144575
00:21:38:306805116,00:21:38:306948645,143529
00:21:38:306948895,00:21:38:307094492,145597
00:21:38:307094742,00:21:38:307241193,146451
