Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
23:59:45:568416528,23:59:45:568558596,142068
23:59:45:568558747,23:59:45:568702751,144004
23:59:45:568702895,23:59:45:568845479,142584
23:59:45:568845627,23:59:45:568988770,143143
23:59:45:568988935,23:59:45:569131629,142694
23:59:45:569131786,23:59:45:569274048,142262
23:59:45:569274197,23:59:45:569417258,143061
23:59:45:569417413,23:59:45:569560268,142855
23:59:45:569560431,23:59:45:569704045,143614
23:59:45:569704256,23:59:45:569859299,155043
23:59:45:569859462,23:59:45:570001820,142358
23:59:45:570001969,23:59:45:570145747,143778
23:59:45:570145900,23:59:45:570288520,142620
23:59:45:570288679,23:59:45:570431385,142706
23:59:45:570431534,23:59:45:570573070,141536
23:59:45:570573222,23:59:45:570718349,145127
23:59:45:570718537,23:59:45:570873839,155302
23:59:45:570873985,23:59:45:571016085,142100
23:59:45:571016234,23:59:45:571159587,143353
23:59:45:571159738,23:59:45:571302094,142356
23:59:45:571302243,23:59:45:571451553,149310
23:59:45:571451795,23:59:45:571601865,150070
23:59:45:571602030,23:59:45:571758670,156640
23:59:45:571758804,23:59:45:571913860,155056
23:59:45:571914030,23:59:45:572057135,143105
23:59:45:572057307,23:59:45:572215181,157874
23:59:45:572215350,23:59:45:572364953,149603
23:59:45:572365119,23:59:45:572510443,145324
23:59:45:572510615,23:59:45:572673357,162742
23:59:45:572673570,23:59:45:572836754,163184
23:59:45:572836927,23:59:45:572979496,142569
23:59:45:572979747,23:59:45:573135517,155770
23:59:45:573135694,23:59:45:573279461,143767
23:59:45:573279685,23:59:45:573434199,154514
23:59:45:573434385,23:59:45:573577823,143438
23:59:45:573577985,23:59:45:573723656,145671
23:59:45:573723865,23:59:45:573876461,152596
23:59:45:573876627,23:59:45:574019051,142424
23:59:45:574019210,23:59:45:574161962,142752
23:59:45:574162120,23:59:45:574305752,143632
23:59:45:574305907,23:59:45:574451059,145152
23:59:45:574451216,23:59:45:574605093,153877
23:59:45:574605263,23:59:45:574748702,143439
23:59:45:574748876,23:59:45:574903033,154157
23:59:45:574903194,23:59:45:575046434,143240
23:59:45:575046591,23:59:45:575189029,142438
23:59:45:575189179,23:59:45:575332488,143309
23:59:45:575332630,23:59:45:575474422,141792
23:59:45:575474569,23:59:45:575618522,143953
23:59:45:575618664,23:59:45:575761643,142979
23:59:45:575761801,23:59:45:575904004,142203
23:59:45:575904154,23:59:45:576047250,143096
23:59:45:576047403,23:59:45:576190264,142861
23:59:45:576190416,23:59:45:576333661,143245
23:59:45:576333811,23:59:45:576476178,142367
23:59:45:576476328,23:59:45:576619034,142706
23:59:45:576619184,23:59:45:576763481,144297
23:59:45:576763681,23:59:45:576917753,154072
23:59:45:576917916,23:59:45:577060970,143054
23:59:45:577061119,23:59:45:577204148,143029
23:59:45:577204304,23:59:45:577347256,142952
23:59:45:577347411,23:59:45:577489686,142275
23:59:45:577489841,23:59:45:577633571,143730
23:59:45:577633762,23:59:45:577776425,142663
23:59:45:577776589,23:59:45:577919417,142828
23:59:45:577919571,23:59:45:578062051,142480
23:59:45:578062208,23:59:45:578203377,141169
23:59:45:578203535,23:59:45:578350466,146931
23:59:45:578350708,23:59:45:578505171,154463
23:59:45:578505347,23:59:45:578647569,142222
23:59:45:578647732,23:59:45:578790403,142671
23:59:45:578790558,23:59:45:578932346,141788
23:59:45:578932500,23:59:45:579076737,144237
23:59:45:579076887,23:59:45:579219121,142234
23:59:45:579219277,23:59:45:579362055,142778
23:59:45:579362212,23:59:45:579505595,143383
23:59:45:579505744,23:59:45:579648708,142964
23:59:45:579648865,23:59:45:579792179,143314
23:59:45:579792345,23:59:45:579947845,155500
23:59:45:579948095,23:59:45:580103231,155136
23:59:45:580103418,23:59:45:580246349,142931
23:59:45:580246504,23:59:45:580387607,141103
23:59:45:580387759,23:59:45:580532028,144269
23:59:45:580532186,23:59:45:580675753,143567
23:59:45:580675916,23:59:45:580818406,142490
23:59:45:580818562,23:59:45:580961415,142853
23:59:45:580961570,23:59:45:581104048,142478
23:59:45:581104194,23:59:45:581247345,143151
23:59:45:581247504,23:59:45:581393128,145624
23:59:45:581393281,23:59:45:581546731,153450
23:59:45:581546886,23:59:45:581690130,143244
23:59:45:581690299,23:59:45:581845128,154829
23:59:45:581845280,23:59:45:581988787,143507
23:59:45:581988946,23:59:45:582131029,142083
23:59:45:582131188,23:59:45:582273938,142750
23:59:45:582274087,23:59:45:582416746,142659
23:59:45:582416907,23:59:45:582560209,143302
23:59:45:582560356,23:59:45:582704151,143795
23:59:45:582704337,23:59:45:582845988,141651
23:59:45:582846147,23:59:45:582989460,143313
23:59:45:582989618,23:59:45:583132358,142740
23:59:45:583132507,23:59:45:583287835,155328
23:59:45:583287985,23:59:45:583430967,142982
23:59:45:583431131,23:59:45:583574134,143003
23:59:45:583574291,23:59:45:583718506,144215
23:59:45:583718670,23:59:45:583872966,154296
23:59:45:583873123,23:59:45:584016344,143221
23:59:45:584016502,23:59:45:584159065,142563
23:59:45:584159216,23:59:45:584302281,143065
23:59:45:584302432,23:59:45:584445144,142712
23:59:45:584445296,23:59:45:584588071,142775
23:59:45:584588222,23:59:45:584731330,143108
23:59:45:584731492,23:59:45:584874936,143444
23:59:45:584875089,23:59:45:585017049,141960
23:59:45:585017201,23:59:45:585160318,143117
23:59:45:585160469,23:59:45:585305429,144960
23:59:45:585305656,23:59:45:585459558,153902
23:59:45:585459726,23:59:45:585602024,142298
23:59:45:585602181,23:59:45:585745920,143739
23:59:45:585746109,23:59:45:585888745,142636
23:59:45:585888897,23:59:45:586031539,142642
23:59:45:586031693,23:59:45:586174347,142654
23:59:45:586174492,23:59:45:586317237,142745
23:59:45:586317389,23:59:45:586460108,142719
23:59:45:586460260,23:59:45:586603217,142957
23:59:45:586603372,23:59:45:586746581,143209
23:59:45:586746783,23:59:45:586903456,156673
23:59:45:586903687,23:59:45:587058248,154561
23:59:45:587058425,23:59:45:587201727,143302
23:59:45:587201882,23:59:45:587344160,142278
23:59:45:587344311,23:59:45:587487238,142927
23:59:45:587487395,23:59:45:587629997,142602
23:59:45:587630164,23:59:45:587773390,143226
23:59:45:587773543,23:59:45:587916573,143030
23:59:45:587916734,23:59:45:588059018,142284
23:59:45:588059170,23:59:45:588202663,143493
23:59:45:588202822,23:59:45:588347170,144348
23:59:45:588347334,23:59:45:588501342,154008
23:59:45:588501497,23:59:45:588644531,143034
23:59:45:588644735,23:59:45:588787177,142442
23:59:45:588787350,23:59:45:588930368,143018
23:59:45:588930520,23:59:45:589073799,143279
23:59:45:589074035,23:59:45:589231065,157030
23:59:45:589231256,23:59:45:589385797,154541
23:59:45:589385967,23:59:45:589528787,142820
23:59:45:589528927,23:59:45:589671772,142845
23:59:45:589671905,23:59:45:589814269,142364
23:59:45:589814401,23:59:45:589957395,142994
23:59:45:589957519,23:59:45:590101299,143780
23:59:45:590101438,23:59:45:590256271,154833
23:59:45:590256393,23:59:45:590399464,143071
23:59:45:590399615,23:59:45:590542102,142487
23:59:45:590542267,23:59:45:590686157,143890
23:59:45:590686317,23:59:45:590828213,141896
23:59:45:590828403,23:59:45:590971376,142973
23:59:45:590971510,23:59:45:591114851,143341
23:59:45:591114981,23:59:45:591257567,142586
23:59:45:591257697,23:59:45:591400464,142767
23:59:45:591400606,23:59:45:591543335,142729
23:59:45:591543474,23:59:45:591686315,142841
23:59:45:591686483,23:59:45:591829187,142704
23:59:45:591829344,23:59:45:591972011,142667
23:59:45:591972158,23:59:45:592116135,143977
23:59:45:592116267,23:59:45:592260366,144099
23:59:45:592260613,23:59:45:592413613,153000
23:59:45:592413756,23:59:45:592557303,143547
23:59:45:592557437,23:59:45:592700692,143255
23:59:45:592700886,23:59:45:592843228,142342
23:59:45:592843379,23:59:45:592986442,143063
23:59:45:592986598,23:59:45:593129270,142672
23:59:45:593129400,23:59:45:593272943,143543
23:59:45:593273070,23:59:45:593415336,142266
23:59:45:593415462,23:59:45:593558903,143441
23:59:45:593559037,23:59:45:593715017,155980
23:59:45:593715242,23:59:45:593870056,154814
23:59:45:593870228,23:59:45:594013122,142894
23:59:45:594013277,23:59:45:594156298,143021
23:59:45:594156458,23:59:45:594298658,142200
23:59:45:594298815,23:59:45:594442281,143466
23:59:45:594442425,23:59:45:594585339,142914
23:59:45:594585505,23:59:45:594729237,143732
23:59:45:594729428,23:59:45:594884562,155134
23:59:45:594884693,23:59:45:595027323,142630
23:59:45:595027458,23:59:45:595172388,144930
23:59:45:595172518,23:59:45:595329048,156530
23:59:45:595329178,23:59:45:595482356,153178
23:59:45:595482497,23:59:45:595626973,144476
23:59:45:595627138,23:59:45:595781677,154539
23:59:45:595781810,23:59:45:595924557,142747
23:59:45:595924692,23:59:45:596067096,142404
23:59:45:596067223,23:59:45:596210327,143104
23:59:45:596210460,23:59:45:596353949,143489
23:59:45:596354083,23:59:45:596496594,142511
23:59:45:596496728,23:59:45:596639850,143122
23:59:45:596639982,23:59:45:596782199,142217
23:59:45:596782362,23:59:45:596940122,157760
23:59:45:596940311,23:59:45:597094260,153949
23:59:45:597094417,23:59:45:597236995,142578
23:59:45:597237158,23:59:45:597379998,142840
23:59:45:597380149,23:59:45:597523385,143236
23:59:45:597523536,23:59:45:597667204,143668
23:59:45:597667396,23:59:45:597820917,153521
23:59:45:597821071,23:59:45:597965385,144314
23:59:45:597965530,23:59:45:598108358,142828
23:59:45:598108486,23:59:45:598251506,143020
23:59:45:598251632,23:59:45:598394210,142578
23:59:45:598394335,23:59:45:598537390,143055
23:59:45:598537546,23:59:45:598680389,142843
23:59:45:598680549,23:59:45:598823100,142551
23:59:45:598823252,23:59:45:598966254,143002
23:59:45:598966396,23:59:45:599109288,142892
23:59:45:599109419,23:59:45:599253783,144364
23:59:45:599253964,23:59:45:599408611,154647
23:59:45:599408750,23:59:45:599551830,143080
23:59:45:599551967,23:59:45:599695003,143036
23:59:45:599695149,23:59:45:599837567,142418
23:59:45:599837701,23:59:45:599980895,143194
23:59:45:599981031,23:59:45:600123227,142196
23:59:45:600123375,23:59:45:600266248,142873
23:59:45:600266409,23:59:45:600408951,142542
23:59:45:600409114,23:59:45:600552984,143870
23:59:45:600553135,23:59:45:600695808,142673
23:59:45:600696035,23:59:45:600851237,155202
23:59:45:600851416,23:59:45:600994182,142766
23:59:45:600994338,23:59:45:601137181,142843
23:59:45:601137346,23:59:45:601279905,142559
23:59:45:601280066,23:59:45:601422987,142921
23:59:45:601423136,23:59:45:601565854,142718
23:59:45:601566006,23:59:45:601710442,144436
23:59:45:601710650,23:59:45:601865580,154930
23:59:45:601865725,23:59:45:602020879,155154
23:59:45:602021043,23:59:45:602167044,146001
23:59:45:602167184,23:59:45:602322645,155461
23:59:45:602322779,23:59:45:602476255,153476
23:59:45:602476397,23:59:45:602619007,142610
23:59:45:602619163,23:59:45:602762950,143787
23:59:45:602763127,23:59:45:602905889,142762
23:59:45:602906034,23:59:45:603048127,142093
23:59:45:603048263,23:59:45:603191043,142780
23:59:45:603191185,23:59:45:603333957,142772
23:59:45:603334128,23:59:45:603477283,143155
23:59:45:603477461,23:59:45:603619435,141974
23:59:45:603619599,23:59:45:603764094,144495
23:59:45:603764265,23:59:45:603918133,153868
23:59:45:603918301,23:59:45:604062558,144257
23:59:45:604062726,23:59:45:604204934,142208
23:59:45:604205085,23:59:45:604347902,142817
23:59:45:604348059,23:59:45:604491078,143019
23:59:45:604491229,23:59:45:604635804,144575
23:59:45:604635987,23:59:45:604791053,155066
23:59:45:604791230,23:59:45:604953026,161796
23:59:45:604953169,23:59:45:605102455,149286
23:59:45:605102588,23:59:45:605245519,142931
23:59:45:605245690,23:59:45:605388145,142455
23:59:45:605388282,23:59:45:605531142,142860
23:59:45:605531277,23:59:45:605674668,143391
23:59:45:605674865,23:59:45:605818301,143436
23:59:45:605818463,23:59:45:605973031,154568
23:59:45:605973188,23:59:45:606117359,144171
23:59:45:606117584,23:59:45:606272300,154716
23:59:45:606272477,23:59:45:606428706,156229
23:59:45:606428876,23:59:45:606571344,142468
23:59:45:606571508,23:59:45:606715898,144390
23:59:45:606716077,23:59:45:606871128,155051
23:59:45:606871259,23:59:45:607013983,142724
23:59:45:607014118,23:59:45:607156552,142434
23:59:45:607156684,23:59:45:607299075,142391
23:59:45:607299225,23:59:45:607441927,142702
23:59:45:607442081,23:59:45:607589990,147909
23:59:45:607590450,23:59:45:607743871,153421
23:59:45:607744123,23:59:45:607897740,153617
23:59:45:607897960,23:59:45:608042146,144186
23:59:45:608042410,23:59:45:608197211,154801
23:59:45:608197387,23:59:45:608339664,142277
23:59:45:608339864,23:59:45:608493960,154096
23:59:45:608494118,23:59:45:608639072,144954
23:59:45:608639282,23:59:45:608808346,169064
23:59:45:608808548,23:59:45:608963601,155053
23:59:45:608963794,23:59:45:609112041,148247
23:59:45:609112315,23:59:45:609263519,151204
23:59:45:609263765,23:59:45:609419186,155421
23:59:45:609419391,23:59:45:609561880,142489
23:59:45:609562033,23:59:45:609705328,143295
23:59:45:609705555,23:59:45:609860805,155250
23:59:45:609861021,23:59:45:610003951,142930
23:59:45:610004156,23:59:45:610160942,156786
23:59:45:610161217,23:59:45:610315918,154701
23:59:45:610316137,23:59:45:610471644,155507
23:59:45:610471839,23:59:45:610614994,143155
23:59:45:610615198,23:59:45:610771433,156235
23:59:45:610771637,23:59:45:610926556,154919
23:59:45:610926767,23:59:45:611069711,142944
23:59:45:611069893,23:59:45:611214159,144266
23:59:45:611214424,23:59:45:611367388,152964
23:59:45:611367547,23:59:45:611511531,143984
23:59:45:611511734,23:59:45:611655465,143731
23:59:45:611655682,23:59:45:611809505,153823
23:59:45:611809723,23:59:45:611954012,144289
23:59:45:611954241,23:59:45:612109817,155576
23:59:45:612110030,23:59:45:612253809,143779
23:59:45:612254070,23:59:45:612409359,155289
23:59:45:612409570,23:59:45:612564483,154913
23:59:45:612564679,23:59:45:612708633,143954
23:59:45:612708878,23:59:45:612863810,154932
23:59:45:612864010,23:59:45:613009654,145644
23:59:45:613009944,23:59:45:613163799,153855
23:59:45:613164042,23:59:45:613318991,154949
23:59:45:613319188,23:59:45:613474709,155521
23:59:45:613474876,23:59:45:613617622,142746
23:59:45:613617793,23:59:45:613760567,142774
23:59:45:613760736,23:59:45:613916257,155521
23:59:45:613916424,23:59:45:614058986,142562
23:59:45:614059141,23:59:45:614202223,143082
23:59:45:614202374,23:59:45:614345350,142976
23:59:45:614345501,23:59:45:614488548,143047
23:59:45:614488715,23:59:45:614636910,148195
23:59:45:614637109,23:59:45:614788356,151247
23:59:45:614788512,23:59:45:614943458,154946
23:59:45:614943595,23:59:45:615086124,142529
23:59:45:615086252,23:59:45:615228978,142726
23:59:45:615229106,23:59:45:615373195,144089
23:59:45:615373325,23:59:45:615515577,142252
23:59:45:615515708,23:59:45:615659014,143306
23:59:45:615659155,23:59:45:615814022,154867
23:59:45:615814172,23:59:45:615958291,144119
23:59:45:615958459,23:59:45:616116576,158117
23:59:45:616116910,23:59:45:616269558,152648
23:59:45:616269764,23:59:45:616412727,142963
23:59:45:616412896,23:59:45:616556126,143230
23:59:45:616556289,23:59:45:616698973,142684
23:59:45:616699179,23:59:45:616841076,141897
23:59:45:616841231,23:59:45:616984027,142796
23:59:45:616984190,23:59:45:617127243,143053
23:59:45:617127405,23:59:45:617269830,142425
23:59:45:617269989,23:59:45:617413672,143683
23:59:45:617413841,23:59:45:617556240,142399
23:59:45:617556394,23:59:45:617700382,143988
23:59:45:617700556,23:59:45:617855415,154859
23:59:45:617855581,23:59:45:617998194,142613
23:59:45:617998356,23:59:45:618141330,142974
23:59:45:618141497,23:59:45:618284450,142953
23:59:45:618284635,23:59:45:618427108,142473
23:59:45:618427272,23:59:45:618570562,143290
23:59:45:618570725,23:59:45:618713701,142976
23:59:45:618713860,23:59:45:618869495,155635
23:59:45:618869684,23:59:45:619012093,142409
23:59:45:619012258,23:59:45:619155107,142849
23:59:45:619155268,23:59:45:619298344,143076
23:59:45:619298511,23:59:45:619441533,143022
23:59:45:619441701,23:59:45:619584609,142908
23:59:45:619584785,23:59:45:619727545,142760
23:59:45:619727741,23:59:45:619870030,142289
23:59:45:619870187,23:59:45:620014643,144456
23:59:45:620014865,23:59:45:620168903,154038
23:59:45:620169065,23:59:45:620312290,143225
23:59:45:620312464,23:59:45:620455224,142760
23:59:45:620455392,23:59:45:620599198,143806
23:59:45:620599368,23:59:45:620755235,155867
23:59:45:620755413,23:59:45:620909637,154224
23:59:45:620909789,23:59:45:621053173,143384
23:59:45:621053330,23:59:45:621196349,143019
23:59:45:621196510,23:59:45:621338827,142317
23:59:45:621338973,23:59:45:621481452,142479
23:59:45:621481661,23:59:45:621627027,145366
23:59:45:621627200,23:59:45:621781879,154679
23:59:45:621782028,23:59:45:621923909,141881
23:59:45:621924059,23:59:45:622066868,142809
23:59:45:622067017,23:59:45:622210058,143041
23:59:45:622210218,23:59:45:622353252,143034
23:59:45:622353409,23:59:45:622495878,142469
23:59:45:622496029,23:59:45:622655789,159760
23:59:45:622655974,23:59:45:622814250,158276
23:59:45:622814405,23:59:45:622965120,150715
23:59:45:622965279,23:59:45:623123852,158573
23:59:45:623124103,23:59:45:623276327,152224
23:59:45:623276520,23:59:45:623419220,142700
23:59:45:623419402,23:59:45:623562216,142814
23:59:45:623562381,23:59:45:623704440,142059
23:59:45:623704619,23:59:45:623848636,144017
23:59:45:623848805,23:59:45:623991444,142639
23:59:45:623991622,23:59:45:624148165,156543
23:59:45:624148422,23:59:45:624330196,181774
23:59:45:624330643,23:59:45:624516756,186113
23:59:45:624517075,23:59:45:624670940,153865
23:59:45:624671167,23:59:45:624860719,189552
23:59:45:624861029,23:59:45:625021754,160725
23:59:45:625021958,23:59:45:625189536,167578
23:59:45:625189704,23:59:45:625347670,157966
23:59:45:625347902,23:59:45:625502624,154722
23:59:45:625502900,23:59:45:625659747,156847
23:59:45:625659943,23:59:45:625815140,155197
23:59:45:625815364,23:59:45:625970915,155551
23:59:45:625971165,23:59:45:626128900,157735
23:59:45:626129139,23:59:45:626283875,154736
