Start - HH:MM:SS:NANOSECONDS,     End - HH:MM:SS:NANOSECONDS,     Difference in NANOSECONDS
23:47:30:680501448,     23:47:30:680654121,     152673
23:47:30:680654253,     23:47:30:680806743,     152490
23:47:30:680806867,     23:47:30:680960125,     153258
23:47:30:680960297,     23:47:30:681113290,     152993
23:47:30:681113487,     23:47:30:681265720,     152233
23:47:30:681265852,     23:47:30:681418867,     153015
23:47:30:681419040,     23:47:30:681572224,     153184
23:47:30:681572411,     23:47:30:681725384,     152973
23:47:30:681725533,     23:47:30:681877416,     151883
23:47:30:681877595,     23:47:30:682030776,     153181
23:47:30:682030949,     23:47:30:682183933,     152984
23:47:30:682184056,     23:47:30:682337123,     153067
23:47:30:682337263,     23:47:30:682489793,     152530
23:47:30:682489971,     23:47:30:682643376,     153405
23:47:30:682643503,     23:47:30:682796050,     152547
23:47:30:682796181,     23:47:30:682949081,     152900
23:47:30:682949278,     23:47:30:683101888,     152610
23:47:30:683102008,     23:47:30:683254966,     152958
23:47:30:683255146,     23:47:30:683407422,     152276
23:47:30:683407549,     23:47:30:683560952,     153403
23:47:30:683561151,     23:47:30:683714499,     153348
23:47:30:683714687,     23:47:30:683866758,     152071
23:47:30:683866887,     23:47:30:684019870,     152983
23:47:30:684020049,     23:47:30:684173143,     153094
23:47:30:684173342,     23:47:30:684325887,     152545
23:47:30:684326009,     23:47:30:684478832,     152823
23:47:30:684478953,     23:47:30:684631927,     152974
23:47:30:684632110,     23:47:30:684785456,     153346
23:47:30:684785611,     23:47:30:684937857,     152246
23:47:30:684937977,     23:47:30:685090826,     152849
23:47:30:685090996,     23:47:30:685243979,     152983
23:47:30:685244105,     23:47:30:685397451,     153346
23:47:30:685397647,     23:47:30:685558574,     160927
23:47:30:685558702,     23:47:30:685703470,     144768
23:47:30:685703701,     23:47:30:685857524,     153823
23:47:30:685857711,     23:47:30:686009313,     151602
23:47:30:686009447,     23:47:30:686158674,     149227
23:47:30:686158840,     23:47:30:686305882,     147042
23:47:30:686306051,     23:47:30:686459195,     153144
23:47:30:686459312,     23:47:30:686612043,     152731
23:47:30:686612178,     23:47:30:686765051,     152873
23:47:30:686765228,     23:47:30:686917760,     152532
23:47:30:686917876,     23:47:30:687069662,     151786
23:47:30:687069776,     23:47:30:687224070,     154294
23:47:30:687224259,     23:47:30:687376695,     152436
23:47:30:687376814,     23:47:30:687528424,     151610
23:47:30:687528593,     23:47:30:687673918,     145325
23:47:30:687674046,     23:47:30:687827200,     153154
23:47:30:687827396,     23:47:30:687979966,     152570
23:47:30:687980143,     23:47:30:688131950,     151807
23:47:30:688132078,     23:47:30:688294754,     162676
23:47:30:688294882,     23:47:30:688448178,     153296
23:47:30:688448373,     23:47:30:688600871,     152498
23:47:30:688600994,     23:47:30:688754542,     153548
23:47:30:688754768,     23:47:30:688906969,     152201
23:47:30:688907162,     23:47:30:689060250,     153088
23:47:30:689060444,     23:47:30:689213086,     152642
23:47:30:689213212,     23:47:30:689364658,     151446
23:47:30:689364785,     23:47:30:689509960,     145175
23:47:30:689510136,     23:47:30:689663247,     153111
23:47:30:689663379,     23:47:30:689815652,     152273
23:47:30:689815770,     23:47:30:689968808,     153038
23:47:30:689968929,     23:47:30:690122014,     153085
23:47:30:690122178,     23:47:30:690275073,     152895
23:47:30:690275229,     23:47:30:690428122,     152893
23:47:30:690428286,     23:47:30:690580832,     152546
23:47:30:690580998,     23:47:30:690734127,     153129
23:47:30:690734257,     23:47:30:690887224,     152967
23:47:30:690887418,     23:47:30:691039854,     152436
23:47:30:691040023,     23:47:30:691192863,     152840
23:47:30:691192981,     23:47:30:691345851,     152870
23:47:30:691345972,     23:47:30:691499238,     153266
23:47:30:691499429,     23:47:30:691651925,     152496
23:47:30:691652049,     23:47:30:691804775,     152726
23:47:30:691804896,     23:47:30:691957824,     152928
23:47:30:691957994,     23:47:30:692111165,     153171
23:47:30:692111350,     23:47:30:692273059,     161709
23:47:30:692273237,     23:47:30:692425687,     152450
23:47:30:692425820,     23:47:30:692579099,     153279
23:47:30:692579274,     23:47:30:692732379,     153105
23:47:30:692732608,     23:47:30:692881506,     148898
23:47:30:692881633,     23:47:30:693038142,     156509
23:47:30:693038307,     23:47:30:693191220,     152913
23:47:30:693191394,     23:47:30:693340919,     149525
23:47:30:693341054,     23:47:30:693487873,     146819
23:47:30:693487991,     23:47:30:693641247,     153256
23:47:30:693641436,     23:47:30:693793944,     152508
23:47:30:693794057,     23:47:30:693947303,     153246
23:47:30:693947438,     23:47:30:694099729,     152291
23:47:30:694099905,     23:47:30:694252851,     152946
23:47:30:694252978,     23:47:30:694405867,     152889
23:47:30:694406051,     23:47:30:694559027,     152976
23:47:30:694559169,     23:47:30:694712016,     152847
23:47:30:694712196,     23:47:30:694865136,     152940
23:47:30:694865307,     23:47:30:695017645,     152338
23:47:30:695017759,     23:47:30:695171152,     153393
23:47:30:695171355,     23:47:30:695323932,     152577
23:47:30:695324114,     23:47:30:695476857,     152743
23:47:30:695476979,     23:47:30:695629821,     152842
23:47:30:695629943,     23:47:30:695783040,     153097
23:47:30:695783238,     23:47:30:695936122,     152884
23:47:30:695936287,     23:47:30:696088853,     152566
23:47:30:696088971,     23:47:30:696241624,     152653
23:47:30:696241747,     23:47:30:696395218,     153471
23:47:30:696395411,     23:47:30:696546445,     151034
23:47:30:696546612,     23:47:30:696691726,     145114
23:47:30:696691849,     23:47:30:696844955,     153106
23:47:30:696845130,     23:47:30:696998412,     153282
23:47:30:696998601,     23:47:30:697150650,     152049
23:47:30:697150769,     23:47:30:697303242,     152473
23:47:30:697303413,     23:47:30:697457261,     153848
23:47:30:697457438,     23:47:30:697610172,     152734
23:47:30:697610323,     23:47:30:697763223,     152900
23:47:30:697763352,     23:47:30:697916013,     152661
23:47:30:697916192,     23:47:30:698069020,     152828
23:47:30:698069155,     23:47:30:698222236,     153081
23:47:30:698222440,     23:47:30:698374840,     152400
23:47:30:698375015,     23:47:30:698527796,     152781
23:47:30:698527926,     23:47:30:698681148,     153222
23:47:30:698681348,     23:47:30:698834217,     152869
23:47:30:698834423,     23:47:30:698986861,     152438
23:47:30:698986980,     23:47:30:699140063,     153083
23:47:30:699140190,     23:47:30:699293043,     152853
23:47:30:699293233,     23:47:30:699446140,     152907
23:47:30:699446296,     23:47:30:699598859,     152563
23:47:30:699599034,     23:47:30:699751897,     152863
23:47:30:699752087,     23:47:30:699904625,     152538
23:47:30:699904800,     23:47:30:700055018,     150218
23:47:30:700055233,     23:47:30:700198365,     143132
23:47:30:700198495,     23:47:30:700351535,     153040
23:47:30:700351705,     23:47:30:700501303,     149598
23:47:30:700501477,     23:47:30:700648972,     147495
23:47:30:700649111,     23:47:30:700796079,     146968
23:47:30:700796254,     23:47:30:700948784,     152530
23:47:30:700948956,     23:47:30:701101959,     153003
23:47:30:701102078,     23:47:30:701255179,     153101
23:47:30:701255310,     23:47:30:701408058,     152748
23:47:30:701408231,     23:47:30:701560984,     152753
23:47:30:701561109,     23:47:30:701714123,     153014
23:47:30:701714248,     23:47:30:701867028,     152780
23:47:30:701867157,     23:47:30:702019852,     152695
23:47:30:702020015,     23:47:30:702172819,     152804
23:47:30:702172984,     23:47:30:702324715,     151731
23:47:30:702324830,     23:47:30:702479118,     154288
23:47:30:702479324,     23:47:30:702632119,     152795
23:47:30:702632309,     23:47:30:702784798,     152489
23:47:30:702784928,     23:47:30:702938064,     153136
23:47:30:702938240,     23:47:30:703101012,     162772
23:47:30:703101213,     23:47:30:703253148,     151935
23:47:30:703253271,     23:47:30:703406087,     152816
23:47:30:703406217,     23:47:30:703558371,     152154
23:47:30:703558557,     23:47:30:703714778,     156221
23:47:30:703715079,     23:47:30:703884694,     169615
23:47:30:703884947,     23:47:30:704056232,     171285
23:47:30:704056428,     23:47:30:704207112,     150684
23:47:30:704207314,     23:47:30:704360349,     153035
23:47:30:704360754,     23:47:30:704512715,     151961
23:47:30:704512894,     23:47:30:704666275,     153381
23:47:30:704666462,     23:47:30:704828894,     162432
23:47:30:704829071,     23:47:30:704983457,     154386
23:47:30:704983652,     23:47:30:705134105,     150453
23:47:30:705134282,     23:47:30:705298067,     163785
23:47:30:705298912,     23:47:30:705459967,     161055
23:47:30:705460399,     23:47:30:705651968,     191569
23:47:30:705652345,     23:47:30:705814155,     161810
23:47:30:705814455,     23:47:30:706033138,     218683
23:47:30:706033583,     23:47:30:706192555,     158972
23:47:30:706192959,     23:47:30:706354766,     161807
23:47:30:706355104,     23:47:30:706515143,     160039
23:47:30:706515474,     23:47:30:706673757,     158283
23:47:30:706674030,     23:47:30:706834867,     160837
23:47:30:706835051,     23:47:30:706988499,     153448
23:47:30:706988678,     23:47:30:707171335,     182657
23:47:30:707171806,     23:47:30:707365480,     193674
23:47:30:707365896,     23:47:30:707564299,     198403
23:47:30:707564703,     23:47:30:707731755,     167052
23:47:30:707732117,     23:47:30:707888790,     156673
23:47:30:707888955,     23:47:30:708036153,     147198
23:47:30:708036283,     23:47:30:708185633,     149350
23:47:30:708185759,     23:47:30:708338702,     152943
23:47:30:708338856,     23:47:30:708491789,     152933
23:47:30:708491968,     23:47:30:708666186,     174218
23:47:30:708666438,     23:47:30:708824821,     158383
23:47:30:708824951,     23:47:30:708978627,     153676
23:47:30:708978879,     23:47:30:709139133,     160254
23:47:30:709139256,     23:47:30:709293008,     153752
23:47:30:709293122,     23:47:30:709444930,     151808
23:47:30:709445049,     23:47:30:709598282,     153233
23:47:30:709598411,     23:47:30:709752395,     153984
23:47:30:709752660,     23:47:30:709904435,     151775
23:47:30:709904571,     23:47:30:710057218,     152647
23:47:30:710057372,     23:47:30:710210140,     152768
23:47:30:710210269,     23:47:30:710363095,     152826
23:47:30:710363213,     23:47:30:710515601,     152388
23:47:30:710515722,     23:47:30:710669995,     154273
23:47:30:710670223,     23:47:30:710822258,     152035
23:47:30:710822414,     23:47:30:710974694,     152280
23:47:30:710974885,     23:47:30:711128264,     153379
23:47:30:711128387,     23:47:30:711281472,     153085
23:47:30:711281591,     23:47:30:711435001,     153410
23:47:30:711435148,     23:47:30:711612775,     177627
23:47:30:711612978,     23:47:30:711787892,     174914
23:47:30:711788207,     23:47:30:711947914,     159707
23:47:30:711948112,     23:47:30:712101265,     153153
23:47:30:712101496,     23:47:30:712253292,     151796
23:47:30:712253478,     23:47:30:712406108,     152630
23:47:30:712406303,     23:47:30:712559261,     152958
23:47:30:712559453,     23:47:30:712713627,     154174
23:47:30:712713860,     23:47:30:712865613,     151753
23:47:30:712865810,     23:47:30:713018455,     152645
23:47:30:713018643,     23:47:30:713171544,     152901
23:47:30:713171746,     23:47:30:713324820,     153074
23:47:30:713325020,     23:47:30:713477303,     152283
23:47:30:713477471,     23:47:30:713656988,     179517
23:47:30:713657252,     23:47:30:713810919,     153667
23:47:30:713811111,     23:47:30:713963500,     152389
23:47:30:713963709,     23:47:30:714116210,     152501
23:47:30:714116385,     23:47:30:714268794,     152409
23:47:30:714268958,     23:47:30:714421976,     153018
23:47:30:714422141,     23:47:30:714575011,     152870
23:47:30:714575210,     23:47:30:714728368,     153158
23:47:30:714728570,     23:47:30:714881054,     152484
23:47:30:714881252,     23:47:30:715034117,     152865
23:47:30:715034299,     23:47:30:715183822,     149523
23:47:30:715184023,     23:47:30:715326356,     142333
23:47:30:715326530,     23:47:30:715471943,     145413
23:47:30:715472125,     23:47:30:715618935,     146810
23:47:30:715619130,     23:47:30:715773130,     154000
23:47:30:715773382,     23:47:30:715924947,     151565
23:47:30:715925128,     23:47:30:716078037,     152909
23:47:30:716078208,     23:47:30:716248574,     170366
23:47:30:716248753,     23:47:30:716402153,     153400
23:47:30:716402355,     23:47:30:716554577,     152222
23:47:30:716554742,     23:47:30:716716966,     162224
23:47:30:716717166,     23:47:30:716887910,     170744
23:47:30:716888119,     23:47:30:717041027,     152908
23:47:30:717041238,     23:47:30:717193974,     152736
23:47:30:717194151,     23:47:30:717346690,     152539
23:47:30:717346866,     23:47:30:717499744,     152878
23:47:30:717499921,     23:47:30:717661987,     162066
23:47:30:717662225,     23:47:30:717832883,     170658
23:47:30:717833059,     23:47:30:717985740,     152681
23:47:30:717985922,     23:47:30:718138880,     152958
23:47:30:718139061,     23:47:30:718303616,     164555
23:47:30:718303825,     23:47:30:718454342,     150517
23:47:30:718454532,     23:47:30:718607081,     152549
23:47:30:718607263,     23:47:30:718760398,     153135
23:47:30:718760584,     23:47:30:718913416,     152832
23:47:30:718913609,     23:47:30:719065681,     152072
23:47:30:719065850,     23:47:30:719217086,     151236
23:47:30:719217265,     23:47:30:719362991,     145726
23:47:30:719363178,     23:47:30:719516337,     153159
23:47:30:719516530,     23:47:30:719686430,     169900
23:47:30:719686623,     23:47:30:719840295,     153672
23:47:30:719840471,     23:47:30:719993276,     152805
23:47:30:719993450,     23:47:30:720145957,     152507
23:47:30:720146163,     23:47:30:720298650,     152487
23:47:30:720298815,     23:47:30:720452041,     153226
23:47:30:720452215,     23:47:30:720604765,     152550
23:47:30:720604944,     23:47:30:720758772,     153828
23:47:30:720759009,     23:47:30:720910746,     151737
23:47:30:720910930,     23:47:30:721063712,     152782
