Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:22:748384114,00:00:22:748540794,156680
00:00:22:748540953,00:00:22:748683945,142992
00:00:22:748684108,00:00:22:748826839,142731
00:00:22:748826995,00:00:22:748969546,142551
00:00:22:748969707,00:00:22:749112484,142777
00:00:22:749112629,00:00:22:749255496,142867
00:00:22:749255651,00:00:22:749398697,143046
00:00:22:749398854,00:00:22:749541582,142728
00:00:22:749541737,00:00:22:749685609,143872
00:00:22:749685764,00:00:22:749840607,154843
00:00:22:749840762,00:00:22:749982370,141608
00:00:22:749982524,00:00:22:750126445,143921
00:00:22:750126600,00:00:22:750269433,142833
00:00:22:750269589,00:00:22:750412522,142933
00:00:22:750412665,00:00:22:750555849,143184
00:00:22:750555999,00:00:22:750699305,143306
00:00:22:750699477,00:00:22:750855152,155675
00:00:22:750855281,00:00:22:750998016,142735
00:00:22:750998181,00:00:22:751140673,142492
00:00:22:751140829,00:00:22:751283724,142895
00:00:22:751283891,00:00:22:751426734,142843
00:00:22:751426861,00:00:22:751569567,142706
00:00:22:751569722,00:00:22:751713723,144001
00:00:22:751713859,00:00:22:751857771,143912
00:00:22:751857942,00:00:22:752013227,155285
00:00:22:752013407,00:00:22:752180873,167466
00:00:22:752181035,00:00:22:752323612,142577
00:00:22:752323766,00:00:22:752466375,142609
00:00:22:752466532,00:00:22:752609498,142966
00:00:22:752609653,00:00:22:752753253,143600
00:00:22:752753430,00:00:22:752910565,157135
00:00:22:752910691,00:00:22:753064852,154161
00:00:22:753065019,00:00:22:753219218,154199
00:00:22:753219390,00:00:22:753363737,144347
00:00:22:753363878,00:00:22:753507359,143481
00:00:22:753507522,00:00:22:753649943,142421
00:00:22:753650108,00:00:22:753792733,142625
00:00:22:753792890,00:00:22:753935821,142931
00:00:22:753935979,00:00:22:754078769,142790
00:00:22:754078931,00:00:22:754221366,142435
00:00:22:754221529,00:00:22:754365140,143611
00:00:22:754365353,00:00:22:754520628,155275
00:00:22:754520788,00:00:22:754665227,144439
00:00:22:754665403,00:00:22:754819148,153745
00:00:22:754819317,00:00:22:754963113,143796
00:00:22:754963295,00:00:22:755105883,142588
00:00:22:755106057,00:00:22:755261976,155919
00:00:22:755262144,00:00:22:755404793,142649
00:00:22:755404961,00:00:22:755547481,142520
00:00:22:755547634,00:00:22:755690698,143064
00:00:22:755690864,00:00:22:755833878,143014
00:00:22:755834034,00:00:22:755976506,142472
00:00:22:755976664,00:00:22:756119646,142982
00:00:22:756119809,00:00:22:756262630,142821
00:00:22:756262798,00:00:22:756406453,143655
00:00:22:756406586,00:00:22:756548559,141973
00:00:22:756548719,00:00:22:756691690,142971
00:00:22:756691860,00:00:22:756833619,141759
00:00:22:756833782,00:00:22:756977755,143973
00:00:22:756977910,00:00:22:757120556,142646
00:00:22:757120707,00:00:22:757263385,142678
00:00:22:757263535,00:00:22:757406446,142911
00:00:22:757406594,00:00:22:757549716,143122
00:00:22:757549875,00:00:22:757692659,142784
00:00:22:757692815,00:00:22:757835441,142626
00:00:22:757835597,00:00:22:757978494,142897
00:00:22:757978668,00:00:22:758122023,143355
00:00:22:758122188,00:00:22:758264476,142288
00:00:22:758264639,00:00:22:758407419,142780
00:00:22:758407590,00:00:22:758550558,142968
00:00:22:758550719,00:00:22:758694127,143408
00:00:22:758694310,00:00:22:758841841,147531
00:00:22:758842010,00:00:22:759018683,176673
00:00:22:759018840,00:00:22:759174894,156054
00:00:22:759175060,00:00:22:759317882,142822
00:00:22:759318043,00:00:22:759458872,140829
00:00:22:759459036,00:00:22:759603447,144411
00:00:22:759603609,00:00:22:759747235,143626
00:00:22:759747411,00:00:22:759903041,155630
00:00:22:759903206,00:00:22:760046028,142822
00:00:22:760046202,00:00:22:760188898,142696
00:00:22:760189033,00:00:22:760331776,142743
00:00:22:760331947,00:00:22:760501276,169329
00:00:22:760501451,00:00:22:760643866,142415
00:00:22:760644033,00:00:22:760786479,142446
00:00:22:760786651,00:00:22:760929464,142813
00:00:22:760929643,00:00:22:761072649,143006
00:00:22:761072811,00:00:22:761215652,142841
00:00:22:761215813,00:00:22:761358716,142903
00:00:22:761358870,00:00:22:761501676,142806
00:00:22:761501840,00:00:22:761644891,143051
00:00:22:761645064,00:00:22:761787945,142881
00:00:22:761788145,00:00:22:761930477,142332
00:00:22:761930645,00:00:22:762073667,143022
00:00:22:762073836,00:00:22:762216282,142446
00:00:22:762216436,00:00:22:762359627,143191
00:00:22:762359784,00:00:22:762502516,142732
00:00:22:762502669,00:00:22:762645700,143031
00:00:22:762645857,00:00:22:762787763,141906
00:00:22:762787919,00:00:22:762931318,143399
00:00:22:762931470,00:00:22:763074400,142930
00:00:22:763074553,00:00:22:763217505,142952
00:00:22:763217646,00:00:22:763360791,143145
00:00:22:763360952,00:00:22:763503320,142368
00:00:22:763503471,00:00:22:763646595,143124
00:00:22:763646747,00:00:22:763789416,142669
00:00:22:763789574,00:00:22:763932654,143080
00:00:22:763932818,00:00:22:764075320,142502
00:00:22:764075470,00:00:22:764216687,141217
00:00:22:764216837,00:00:22:764361475,144638
00:00:22:764361637,00:00:22:764504762,143125
00:00:22:764504920,00:00:22:764648292,143372
00:00:22:764648477,00:00:22:764802310,153833
00:00:22:764802440,00:00:22:764946771,144331
00:00:22:764946935,00:00:22:765090031,143096
00:00:22:765090164,00:00:22:765232705,142541
00:00:22:765232828,00:00:22:765375750,142922
00:00:22:765375909,00:00:22:765518676,142767
00:00:22:765518832,00:00:22:765662470,143638
00:00:22:765662602,00:00:22:765822834,160232
00:00:22:765823014,00:00:22:765974026,151012
00:00:22:765974165,00:00:22:766142845,168680
00:00:22:766143007,00:00:22:766286151,143144
00:00:22:766286273,00:00:22:766428648,142375
00:00:22:766428771,00:00:22:766571861,143090
00:00:22:766572027,00:00:22:766715636,143609
00:00:22:766715804,00:00:22:766871070,155266
00:00:22:766871252,00:00:22:767013711,142459
00:00:22:767013869,00:00:22:767156710,142841
00:00:22:767156840,00:00:22:767298232,141392
00:00:22:767298394,00:00:22:767443564,145170
00:00:22:767443684,00:00:22:767585966,142282
00:00:22:767586080,00:00:22:767728608,142528
00:00:22:767728762,00:00:22:767871416,142654
00:00:22:767871559,00:00:22:768014674,143115
00:00:22:768014830,00:00:22:768157691,142861
00:00:22:768157849,00:00:22:768300699,142850
00:00:22:768300854,00:00:22:768456764,155910
00:00:22:768456927,00:00:22:768600051,143124
00:00:22:768600177,00:00:22:768742985,142808
00:00:22:768743109,00:00:22:768885382,142273
00:00:22:768885552,00:00:22:769028372,142820
00:00:22:769028528,00:00:22:769171702,143174
00:00:22:769171861,00:00:22:769314305,142444
00:00:22:769314459,00:00:22:769457354,142895
00:00:22:769457508,00:00:22:769600362,142854
00:00:22:769600514,00:00:22:769744120,143606
00:00:22:769744283,00:00:22:769886339,142056
00:00:22:769886505,00:00:22:770029483,142978
00:00:22:770029634,00:00:22:770172406,142772
00:00:22:770172552,00:00:22:770315811,143259
00:00:22:770315961,00:00:22:770458312,142351
00:00:22:770458480,00:00:22:770601412,142932
00:00:22:770601577,00:00:22:770744758,143181
00:00:22:770744913,00:00:22:770887547,142634
00:00:22:770887709,00:00:22:771030417,142708
00:00:22:771030559,00:00:22:771173274,142715
00:00:22:771173420,00:00:22:771316410,142990
00:00:22:771316564,00:00:22:771459445,142881
00:00:22:771459598,00:00:22:771602311,142713
00:00:22:771602459,00:00:22:771746298,143839
00:00:22:771746482,00:00:22:771901870,155388
00:00:22:771902038,00:00:22:772045015,142977
00:00:22:772045182,00:00:22:772187654,142472
00:00:22:772187778,00:00:22:772330673,142895
00:00:22:772330795,00:00:22:772473488,142693
00:00:22:772473649,00:00:22:772616720,143071
00:00:22:772616880,00:00:22:772793618,176738
00:00:22:772793791,00:00:22:772942290,148499
00:00:22:772942464,00:00:22:773084699,142235
00:00:22:773084857,00:00:22:773228225,143368
00:00:22:773228352,00:00:22:773370737,142385
00:00:22:773370860,00:00:22:773513632,142772
00:00:22:773513761,00:00:22:773671361,157600
00:00:22:773671508,00:00:22:773838845,167337
00:00:22:773838998,00:00:22:773981291,142293
00:00:22:773981450,00:00:22:774123615,142165
00:00:22:774123779,00:00:22:774267579,143800
00:00:22:774267738,00:00:22:774410612,142874
00:00:22:774410779,00:00:22:774553351,142572
00:00:22:774553515,00:00:22:774697181,143666
00:00:22:774697366,00:00:22:774839817,142451
00:00:22:774839981,00:00:22:774983232,143251
00:00:22:774983396,00:00:22:775125799,142403
00:00:22:775125964,00:00:22:775267070,141106
00:00:22:775267237,00:00:22:775411837,144600
00:00:22:775412008,00:00:22:775554716,142708
00:00:22:775554880,00:00:22:775697596,142716
00:00:22:775697754,00:00:22:775840532,142778
00:00:22:775840715,00:00:22:775984016,143301
00:00:22:775984182,00:00:22:776126947,142765
00:00:22:776127108,00:00:22:776269728,142620
00:00:22:776269885,00:00:22:776412710,142825
00:00:22:776412869,00:00:22:776555614,142745
00:00:22:776555736,00:00:22:776698843,143107
00:00:22:776699004,00:00:22:776841258,142254
00:00:22:776841413,00:00:22:776984532,143119
00:00:22:776984690,00:00:22:777127042,142352
00:00:22:777127200,00:00:22:777270610,143410
00:00:22:777270772,00:00:22:777426190,155418
00:00:22:777426346,00:00:22:777569228,142882
00:00:22:777569381,00:00:22:777712907,143526
00:00:22:777713064,00:00:22:777855549,142485
00:00:22:777855702,00:00:22:777998293,142591
00:00:22:777998446,00:00:22:778141327,142881
00:00:22:778141485,00:00:22:778284307,142822
00:00:22:778284462,00:00:22:778427545,143083
00:00:22:778427701,00:00:22:778570277,142576
00:00:22:778570432,00:00:22:778714016,143584
00:00:22:778714185,00:00:22:778869765,155580
00:00:22:778869926,00:00:22:779012447,142521
00:00:22:779012622,00:00:22:779155784,143162
00:00:22:779155942,00:00:22:779298623,142681
00:00:22:779298751,00:00:22:779441697,142946
00:00:22:779441858,00:00:22:779584583,142725
00:00:22:779584751,00:00:22:779729215,144464
00:00:22:779729398,00:00:22:779909378,179980
00:00:22:779909549,00:00:22:780052715,143166
00:00:22:780052857,00:00:22:780196204,143347
00:00:22:780196345,00:00:22:780338792,142447
00:00:22:780338942,00:00:22:780494817,155875
00:00:22:780494983,00:00:22:780637657,142674
00:00:22:780637795,00:00:22:780780642,142847
00:00:22:780780801,00:00:22:780923236,142435
00:00:22:780923396,00:00:22:781066201,142805
00:00:22:781066369,00:00:22:781209868,143499
00:00:22:781210028,00:00:22:781365731,155703
00:00:22:781365884,00:00:22:781508325,142441
00:00:22:781508474,00:00:22:781651707,143233
00:00:22:781651894,00:00:22:781794953,143059
00:00:22:781795095,00:00:22:781937816,142721
00:00:22:781937944,00:00:22:782080847,142903
00:00:22:782080979,00:00:22:782223926,142947
00:00:22:782224088,00:00:22:782379380,155292
00:00:22:782379537,00:00:22:782522660,143123
00:00:22:782522807,00:00:22:782666098,143291
00:00:22:782666236,00:00:22:782820127,153891
00:00:22:782820297,00:00:22:782964375,144078
00:00:22:782964508,00:00:22:783107727,143219
00:00:22:783107871,00:00:22:783250884,143013
00:00:22:783251014,00:00:22:783393827,142813
00:00:22:783393954,00:00:22:783535372,141418
00:00:22:783535515,00:00:22:783679910,144395
00:00:22:783680081,00:00:22:783822344,142263
00:00:22:783822503,00:00:22:783965340,142837
00:00:22:783965496,00:00:22:784108701,143205
00:00:22:784108841,00:00:22:784251784,142943
00:00:22:784251915,00:00:22:784394908,142993
00:00:22:784395033,00:00:22:784537693,142660
00:00:22:784537858,00:00:22:784680828,142970
00:00:22:784680992,00:00:22:784823412,142420
00:00:22:784823564,00:00:22:784966228,142664
00:00:22:784966374,00:00:22:785109362,142988
00:00:22:785109519,00:00:22:785252263,142744
00:00:22:785252418,00:00:22:785395835,143417
00:00:22:785395997,00:00:22:785538318,142321
00:00:22:785538475,00:00:22:785681500,143025
00:00:22:785681660,00:00:22:785824373,142713
00:00:22:785824531,00:00:22:785967581,143050
00:00:22:785967736,00:00:22:786110208,142472
00:00:22:786110367,00:00:22:786253184,142817
00:00:22:786253342,00:00:22:786396327,142985
00:00:22:786396472,00:00:22:786539619,143147
00:00:22:786539778,00:00:22:786728124,188346
00:00:22:786728295,00:00:22:786877334,149039
00:00:22:786877498,00:00:22:787020010,142512
00:00:22:787020166,00:00:22:787163647,143481
00:00:22:787163801,00:00:22:787306238,142437
00:00:22:787306399,00:00:22:787449229,142830
00:00:22:787449385,00:00:22:787592538,143153
00:00:22:787592695,00:00:22:787735643,142948
00:00:22:787735802,00:00:22:787878382,142580
00:00:22:787878539,00:00:22:788021215,142676
00:00:22:788021362,00:00:22:788164551,143189
00:00:22:788164697,00:00:22:788307609,142912
00:00:22:788307766,00:00:22:788463232,155466
00:00:22:788463387,00:00:22:788606411,143024
00:00:22:788606573,00:00:22:788749494,142921
00:00:22:788749664,00:00:22:788892423,142759
00:00:22:788892594,00:00:22:789035292,142698
00:00:22:789035440,00:00:22:789178179,142739
00:00:22:789178331,00:00:22:789334354,156023
00:00:22:789334500,00:00:22:789477449,142949
00:00:22:789477598,00:00:22:789620470,142872
00:00:22:789620622,00:00:22:789764088,143466
00:00:22:789764266,00:00:22:789906447,142181
00:00:22:789906618,00:00:22:790049552,142934
00:00:22:790049714,00:00:22:790192136,142422
00:00:22:790192289,00:00:22:790335223,142934
00:00:22:790335378,00:00:22:790478068,142690
00:00:22:790478228,00:00:22:790621717,143489
00:00:22:790621877,00:00:22:790777729,155852
00:00:22:790777892,00:00:22:790920293,142401
00:00:22:790920450,00:00:22:791063321,142871
00:00:22:791063484,00:00:22:791206577,143093
00:00:22:791206743,00:00:22:791349165,142422
00:00:22:791349322,00:00:22:791492236,142914
00:00:22:791492410,00:00:22:791635413,143003
00:00:22:791635583,00:00:22:791778882,143299
00:00:22:791779050,00:00:22:791921337,142287
00:00:22:791921501,00:00:22:792064496,142995
00:00:22:792064657,00:00:22:792207334,142677
00:00:22:792207499,00:00:22:792350657,143158
00:00:22:792350825,00:00:22:792493311,142486
00:00:22:792493460,00:00:22:792637226,143766
00:00:22:792637436,00:00:22:792779987,142551
00:00:22:792780124,00:00:22:792922693,142569
00:00:22:792922854,00:00:22:793065639,142785
00:00:22:793065805,00:00:22:793208614,142809
00:00:22:793208770,00:00:22:793351491,142721
00:00:22:793351647,00:00:22:793494570,142923
00:00:22:793494725,00:00:22:793653957,159232
00:00:22:793654144,00:00:22:793807291,153147
00:00:22:793807465,00:00:22:793947970,140505
00:00:22:793948156,00:00:22:794092908,144752
00:00:22:794093073,00:00:22:794235455,142382
00:00:22:794235616,00:00:22:794378583,142967
00:00:22:794378747,00:00:22:794521640,142893
00:00:22:794521808,00:00:22:794664631,142823
00:00:22:794664794,00:00:22:794807243,142449
00:00:22:794807395,00:00:22:794949081,141686
00:00:22:794949228,00:00:22:795093477,144249
00:00:22:795093639,00:00:22:795236466,142827
00:00:22:795236641,00:00:22:795379096,142455
00:00:22:795379268,00:00:22:795522159,142891
00:00:22:795522341,00:00:22:795665408,143067
00:00:22:795665583,00:00:22:795808604,143021
00:00:22:795808773,00:00:22:795951119,142346
00:00:22:795951288,00:00:22:796094093,142805
00:00:22:796094263,00:00:22:796237327,143064
00:00:22:796237490,00:00:22:796380441,142951
00:00:22:796380594,00:00:22:796523244,142650
00:00:22:796523407,00:00:22:796667008,143601
00:00:22:796667206,00:00:22:796822762,155556
00:00:22:796822934,00:00:22:796966110,143176
00:00:22:796966240,00:00:22:797121603,155363
00:00:22:797121741,00:00:22:797264532,142791
00:00:22:797264668,00:00:22:797445243,180575
00:00:22:797445424,00:00:22:797602740,157316
00:00:22:797602911,00:00:22:797745514,142603
00:00:22:797745701,00:00:22:797888351,142650
00:00:22:797888513,00:00:22:798032127,143614
00:00:22:798032307,00:00:22:798174789,142482
00:00:22:798174914,00:00:22:798317395,142481
00:00:22:798317519,00:00:22:798460646,143127
00:00:22:798460807,00:00:22:798603653,142846
00:00:22:798603810,00:00:22:798746812,143002
00:00:22:798746971,00:00:22:798889112,142141
00:00:22:798889303,00:00:22:799032365,143062
00:00:22:799032520,00:00:22:799175293,142773
00:00:22:799175448,00:00:22:799318383,142935
00:00:22:799318539,00:00:22:799461210,142671
00:00:22:799461366,00:00:22:799604190,142824
00:00:22:799604359,00:00:22:799747391,143032
00:00:22:799747554,00:00:22:799890113,142559
00:00:22:799890271,00:00:22:800033210,142939
00:00:22:800033375,00:00:22:800176315,142940
00:00:22:800176469,00:00:22:800319197,142728
00:00:22:800319368,00:00:22:800462519,143151
00:00:22:800462674,00:00:22:800646461,183787
00:00:22:800646600,00:00:22:800801465,154865
00:00:22:800801608,00:00:22:800956501,154893
00:00:22:800956672,00:00:22:801100426,143754
00:00:22:801100596,00:00:22:801256169,155573
00:00:22:801256331,00:00:22:801399005,142674
00:00:22:801399164,00:00:22:801542058,142894
00:00:22:801542189,00:00:22:801685828,143639
00:00:22:801685990,00:00:22:801827809,141819
00:00:22:801827980,00:00:22:801970830,142850
00:00:22:801970970,00:00:22:802114038,143068
00:00:22:802114196,00:00:22:802269303,155107
00:00:22:802269456,00:00:22:802412869,143413
00:00:22:802413026,00:00:22:802555674,142648
00:00:22:802555838,00:00:22:802699844,144006
00:00:22:802700013,00:00:22:802857710,157697
00:00:22:802857857,00:00:22:803011311,153454
00:00:22:803011464,00:00:22:803154070,142606
00:00:22:803154197,00:00:22:803297370,143173
00:00:22:803297530,00:00:22:803454650,157120
00:00:22:803454778,00:00:22:803609129,154351
00:00:22:803609282,00:00:22:803750592,141310
00:00:22:803750753,00:00:22:803894666,143913
00:00:22:803894827,00:00:22:804038162,143335
00:00:22:804038327,00:00:22:804180604,142277
00:00:22:804180760,00:00:22:804324032,143272
00:00:22:804324194,00:00:22:804479783,155589
00:00:22:804479945,00:00:22:804624484,144539
00:00:22:804624648,00:00:22:804779399,154751
00:00:22:804779547,00:00:22:804934224,154677
00:00:22:804934373,00:00:22:805077255,142882
00:00:22:805077420,00:00:22:805220460,143040
00:00:22:805220625,00:00:22:805363327,142702
00:00:22:805363473,00:00:22:805504546,141073
00:00:22:805504702,00:00:22:805649505,144803
